name,SMILES,organic_modifier,organic_modifier_percentage,additive,additive_concentration_mM,instrument,source,solvent,pH.aq.,NH4,viscosity,logIE,nAcid,ALogP,nH,nN,AATS6e,AATS4i,AATS6i,AATS7i,AATS8i,AATS1s,AATS7s,AATS8s,ATSC1c,ATSC4c,ATSC6c,ATSC1v,ATSC3v,ATSC4v,ATSC5v,ATSC6v,ATSC5e,ATSC3p,ATSC6p,ATSC2i,ATSC3i,ATSC3s,AATSC1c,AATSC2m,AATSC4m,AATSC5m,AATSC5v,AATSC5i,AATSC1s,MATS2c,MATS3c,MATS4c,MATS5c,MATS2m,MATS3m,MATS4m,MATS5m,MATS6m,MATS1v,MATS6v,MATS1e,MATS5p,MATS1i,MATS1s,MATS6s,GATS1c,GATS4c,GATS5c,GATS1m,GATS2m,GATS5v,GATS6v,GATS3e,GATS2p,GATS3p,GATS4p,GATS1i,GATS3i,GATS4i,VE1_Dzp,VR2_Dzp,VE1_Dzi,VR2_Dzi,VE1_Dzs,VR2_Dzs,BCUTw-1l,BCUTc-1h,BCUTp-1l,SpMin8_Bhv,SpMin6_Bhi,SpMin7_Bhs,C1SP2,C2SP2,C3SP2,SCH-7,VCH-7,ASP-2,ASP-6,ASP-7,VP-7,AVP-7,VE1_Dt,VE3_Dt,VR2_Dt,nHBint2,ndssC,SsOH,minHBd,minHBa,minwHBa,minsOH,maxHaaCH,maxHother,hmin,ETA_dEpsilon_B,ETA_BetaP_s,ETA_Beta_ns_d,ETA_EtaP_L,fragC,nHBDon,IC0,IC2,MDEC-22,MDEC-23,MDEC-33,MLFER_A,MLFER_BO,MLFER_S,MLFER_E,topoShape,JGI1,JGI4,JGI5,VE2_D,XLogP,IC
4-phenylazophenol,Oc1ccccc1N=Nc2cc(ccc2O)c3ccccc3,MeCN,80,formic acid,5,Agilent XCT,ESI,"MeCN/HCOOH 80/20 c_overall = 5 mM, pH_aq = 2.78",2.78,0,0.57,1.24,0,-0.9206,14,2,7.674594551724142,160.36195559451718,153.97056469377148,156.31392118780082,158.52306152525864,3.736842105263157,4.284369114877588,3.4269005847953213,-0.24381848708938425,0.05857964029948993,0.00113588446811006,144.12554118127753,-375.0597001608818,-280.5453192823767,461.54609722288217,-68.35869090848985,-0.3409794444444443,-2.2821844959764306,-1.3066542738412634,-23.197836363527276,-20.633244464013533,9.666666666666664,-0.00641627597603642,-1.990464905172386,-3.918221736111103,2.845799543650788,7.326128527347336,0.21465831958857737,-0.2353801169590644,-0.18360412579108187,0.15544883174634744,0.05394093106337992,-0.17612114322257794,-0.06103612153830404,-4.535707173204727e-4,-0.1201493467570532,0.08726432019401846,0.044131204301662,0.07678197075288158,-0.02385984643412143,-0.04803875718227696,0.13599911629966924,0.1877871567701836,-0.17776959882223045,0.0434048709910779,1.3195426707665765,1.0031866453985068,1.0686012264795712,0.761798257402849,0.8314689713592226,0.8265663573565363,0.9604434950088326,0.879438763711721,1.1325601627374289,1.066390449214724,0.9530446407739448,0.8171424905915183,1.1919048308362667,1.0613197188674273,0.3109286681681165,7.12539267079558,0.0422930792055417,20.324446060485855,0.0198166640067397,31.136227844549513,11.849999999999996,0.14871400651662317,5.159632437460858,0.9271177326796158,0.7752464941142105,0.8459502600398301,0,16,2,0.35662207777345656,0.07442741198120123,0.2908673962515373,0.05294788808667502,0.03493839410917426,0.35494518996768065,0.00572492241883355,0.03205830107886986,-7.568438075286679,8.844517253940323,0,0,19.58711222763261,0.5281736583522298,9.674180128867178,0.04060374149659873,9.674180128867178,0.5989866780045352,0.5989866780045352,0.20907100340136053,0.10309,0.59091,2,0.16876,114.04,2,1.4932133643654213,3.131478390740808,14.74245788338624,18.939114069330728,4.862918303227999,1.089,0.8740000000000001,1.582,2.4850000000000003,1,0.14583333333333334,0.03306666666666667,0.02719907407407407,0.00273034940208548,6.982000000000002,122.80627077682958
"3,5-diiodosalicylic acid",OC(=O)c1cc(I)cc(I)c1O,MeCN,80,formic acid,5,Agilent XCT,ESI,"MeCN/HCOOH 80/20 c_overall = 5 mM, pH_aq = 2.78",2.78,0,0.57,2.27,1,2.1401,4,0,7.768594285714285,153.23127513295884,162.11019189914128,184.91765202424895,0,4.546851851851852,1,0,-0.31926667187563396,0.12534656170605055,-0.02216980946425463,136.69163122982667,-653.4944881897597,221.74813585521653,-48.919501553455746,-379.3935590185065,-0.8422878749999982,-13.781712082633184,-8.371688405352561,2.178128724423144,-16.846091746265266,-7.496635061728395,-0.01995416699222712,-70.89976638674466,277.2447323564607,-172.28178226544009,-2.717750086303097,-0.5942062474079446,-0.8075000000000001,0.11227235332504332,-0.12437247575817056,0.14206342285572535,-0.04583351814940429,-0.04632230345452064,-0.2054686642579199,0.1811376155081996,-0.11256015928533993,-0.5563325377215326,0.1233483251199285,-0.7825340192194189,-0.23124430059043152,-0.3723031443576999,0.2547439523362191,-0.2095833407245179,-0.13476125062681008,1.4307595505844106,1.0025475605506644,1.2341521660393584,0.5194953460693329,0.7136070980808462,1.3274647279629384,2.4840752180352492,0.9051709930844454,0.6184204248059482,1.1946829406353272,0.752708341299363,0.5184274009048223,1.2363613071159132,0.8669254979033221,0.4765466889958809,7.126515089782509,0.07096087547609975,9.78770861093003,0.2405575243247861,9.57238943594072,11.996320038591552,0.269703719437864,4.776526640659273,0.4111679521280381,0.3925558000901632,0.3019550465311599,1,5,1,0.19874168162164588,0.12537789841398037,0.3129910837223543,0.05192001423531676,0.04177635837668656,0.130424079663447,0.0130424079663447,0.0651609111639781,-3.2770746142315144,5.8820230005071394,1,1,18.108314814814815,0.5918811728395061,8.70870987654321,-1.0198614814814817,8.70870987654321,0.5633680246913579,0.5633680246913579,0.25149543209876546,0.11274,0.5625,1.5,0.21592,12.05,2,1.8496017527145816,3.625,0.4999999999999999,5.6762400186093895,5.450691787846754,0.9520000000000002,0.14600000000000002,1.185,2.139,0.6666666666666666,0.2916666666666667,0.07111111111111114,0.01785714285714285,0.00537932689683215,3.3209999999999997,108.54744354492513
"2,4,6-trinitro-1,3-benzenediol",Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,MeCN,80,formic acid,5,Agilent XCT,ESI,"MeCN/HCOOH 80/20 c_overall = 5 mM, pH_aq = 2.78",2.78,0,0.57,1.48,0,1.0597000000000003,3,3,12.183140571428575,172.90559676179777,186.5613828128166,185.18427669615,0,7.288888888888889,7,0,-0.13772930037598038,0.17141062646135846,0.4574839054217531,129.03415125431064,-264.9750520037489,-272.3678766821896,110.91931187081484,100.75795720556968,-2.6842354499999983,-3.0869908510920014,1.7025610811460472,-10.020594284459412,-23.613319496213983,-36,-0.00688646501879901,1.437378125948276,-4.464875483181817,-2.7415448732142864,3.1691231963089956,0.24104029536047483,-0.9000000000000004,-0.15427171484226423,-0.0811647094753833,0.11618901685117491,-0.39602772526593594,0.05735849222823568,-0.01478474684510326,-0.1781706017914871,-0.10940119197923544,0.4316176856991424,0.28427010874368824,0.21140564559066552,0.08265047393562781,8.081992007576704e-4,0.4729374628908439,-0.13846153846153852,1.191697191697192,1.1400198800277608,1.038287521492533,1.1312040989936756,0.6047495814827188,0.4360984820967681,0.9585113209560058,0.36658345060271214,1.0468292706537778,1.3746426639486355,1.656750750058784,1.1679586774257893,0.8714874570624418,1.674610841178001,1.0373490624916557,5.440092820663267e-15,411768.0825746206,7.771561172376097e-16,411767.0150438392,0.02100909547476973,5.738934742452018,11.998999999999995,0.22445120486115652,3.798866980466536,0.03158120433410485,0.32178325266298974,0.42101315570455106,0,6,0,0.16928926245714151,0.05441070784018473,0.30364184283955664,0.05218006099697617,0.0255025976524281,0.09629231485581712,0.00343901124485061,8.326672684688674e-16,-59.02722583352923,411767.04587682546,0,0,18.301515495086925,0.6958985260770976,9.150757747543462,-1.4806481481481486,9.150757747543462,0.9148611111111112,0.9148611111111112,0.6569444444444443,0.16308,0.66176,1,0.12856,17.11,2,1.8709505944546685,3.2086949695628415,0,3.041821709466029,6.083643418932058,-1.3630000000000002,-0.4960000000000001,0.3149999999999997,1.845,0.5,0.2647058823529412,0.04950191570881228,0.06319444444444441,1.9592171022796878e-17,3.962999999999999,109.81631778531472
"3,5-dinitrosalicylic acid",OC(=O)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O,MeCN,80,formic acid,5,Agilent XCT,ESI,"MeCN/HCOOH 80/20 c_overall = 5 mM, pH_aq = 2.78",2.78,0,0.57,1.48,1,0.6201000000000003,4,2,11.455710260869568,167.48084570969883,185.56603039024557,185.14618745730695,0,6.6,6.142857142857143,0,-0.2813747757029356,-0.01518568439327536,0.5289947889603945,117.23988525101588,-292.71531168023523,-232.14032174798385,48.380287467056434,33.96331676577984,-1.4125227199999977,-2.8596692587810764,1.815876662332074,-4.622708107402682,-19.5105357081698,-22.314444444444444,-0.01406873878514678,1.9655698537931028,-7.300395317142856,5.270551283749998,1.5118839833455135,-0.00767158871103409,-0.9188888888888884,0.09262629190161537,-0.07715836200274673,-0.01087580870362435,-0.3717082890977578,0.0659326416634111,-0.10649534756139628,-0.24488285039453497,0.17679420982648944,0.18231675878430895,0.20406949701058535,0.05140613644865306,0.03697709557765107,-0.24403217269554112,0.43897013381304995,-0.14796922526391124,1.0468777956700663,1.308109119374554,1.0434052825331068,1.369605014068246,0.6079706500288949,0.47776000603641106,0.9145354268074848,0.6185218463505894,0.9969274733736172,1.2011528592989118,1.501914128706864,1.1485678026200694,0.837718021522194,1.49884363690652,1.1744705077345274,0.12170095897614952,37.078815881773494,0.0997359124806067,7.907917766441125,0.0743338065935332,11.081789860773686,11.998999999999992,0.26983950228554493,3.7678985403967378,0.07512721498739995,0.30086333877847143,0.2933479170800085,1,5,1,0.15178060042049318,0.04919639912235527,0.31088525918191773,0.05570598073408176,0.03026397652081521,0.10259464756782256,0.00394594798337779,0.01979930494275483,-6.27537351327852,5.3980804805314735,1,1,17.763662131519276,0.6702735260770976,8.572904383975814,-1.6904629629629622,8.572904383975814,0.8510416666666667,0.8510416666666667,0.5766666666666665,0.145,0.64063,0.5,0.14081,16.09,2,1.8567796494470397,3.8219280948873617,0.4999999999999999,5.6762400186093895,5.450691787846754,0.361,-0.23199999999999993,0.911,1.511,0.5,0.28125,0.05410628019323674,0.06067251461988304,0.00377310207751385,2.6849999999999996,110.36137949810902
"2,4-dinitrobenzoic acid",OC(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,MeCN,80,formic acid,5,Agilent XCT,ESI,"MeCN/HCOOH 80/20 c_overall = 5 mM, pH_aq = 2.78",2.78,0,0.57,-0.07,1,1.0804000000000005,4,2,10.350374400000002,166.88267975200924,180.5359306397332,187.88925472326,185.18427669615,6.274853801169591,36.8,7,-0.18005222291789186,-0.12796607604278354,-0.03655389418424124,62.19799829995924,-195.79897132964695,-251.65675001168628,80.84491066684704,135.8450236502036,-0.968291966758998,-2.298345201749045,0.8412213711911933,-4.63387606558583,-20.181649720921705,-7.479224376731288,-0.0094764327851522,1.78064983735655,-8.137068599722992,-2.9663513602063234,2.787755540236105,0.12541236291077473,-0.444136657433056,0.1917289931009425,-0.12103614088890932,-0.14365569195077818,-0.01544661664120713,0.05893851076769867,-0.03463714064745412,-0.26933240619292287,-0.09818456605923372,0.28787907490618747,0.1082825889621817,0.2995630877198902,0.18118572265383737,0.093076361017294,0.4100936757233411,-0.07276853252647497,0.17832576903681274,1.279279579516008,1.0400103379750982,1.0890338421711192,0.5310754710703639,0.5368957300482528,0.8392983956338098,0.6574378022005783,0.920420808172986,1.1660936820903856,1.39935571797212,1.265079253187445,0.8503088387132738,1.4706029322426923,1.1456551432351507,0.24632925953486423,14.011390826313056,0.03845993285454846,7.825022902473347,0.0398637387365145,8.53378425668362,11.998999999999986,0.2693600834170389,3.700969382091367,0.1700777190118626,0.05196880601793943,0.299808647474558,1,5,1,0.11785113019775792,0.04604882148010579,0.3158520101705561,0.05491363981196874,0.0410420379226041,0.09307317912780969,0.00372292716511238,0.0590794066816018,-4.243309295994452,7.499733335292505,1,1,8.569734504913077,0.7738584183673469,8.569734504913077,-1.5031500377928957,8.569734504913077,0.8255555555555556,0.8255555555555556,0.5830272108843537,0.144,0.63333,0,0.13985,15.08,1,1.87101912087884,3.681880802803404,1.6509636244473134,6.83080311045136,3.1473451902649443,0.646,0.01700000000000004,1.2759999999999998,1.338,0.75,0.26666666666666666,0.0566666666666667,0.04722222222222224,0.00412615168494376,1.807,110.00887893103052
4-chlorophenol,Oc1ccc(Cl)cc1,MeCN,80,formic acid,5,Agilent XCT,ESI,"MeCN/HCOOH 80/20 c_overall = 5 mM, pH_aq = 2.78",2.78,0,0.57,-0.37,0,0.2839999999999999,5,0,9.0072,167.55102094192978,176.33957740008998,0,0,3.6597024374802154,0,0,-0.1373417949551934,-0.0775980855818629,-0.03434853124884971,52.38776029764049,-318.82190989045455,-102.8947133634709,266.08211153055333,-70.9442737980905,0.7667434142011833,-1.3952120553975915,-0.5446320177039053,-7.448547984149512,-6.987380533020307,-3.695207199797258,-0.01056475345809179,-0.4302473609467434,-18.307878255177517,75.468962382643,44.34701858842555,0.7125996417881929,-0.35685586967638244,0.09545908334165391,-0.01930649528824826,-0.25715317437917407,0.8913736420851414,-0.00502953132290754,-0.22634058888869985,-0.2140165297882931,0.8822215884731902,-2.6536528195171316,0.07667408415002092,-1.349831209566423,-0.14145117648106473,0.4124399834713651,0.15887277516448256,-0.21845600901020276,0.2392589770769843,1.3374972311757445,1.3697260023404056,0.5061792919736071,0.5288596248784895,0.6304504598769171,0.41715269698396173,2.5003857699238554,1.2455548128739935,0.9153776212677448,1.1397394712568374,1.1442163223988453,0.8379230740806074,1.1303060774233706,0.9440111145304616,0.3790490013698536,8.489828637582956,0.01173428796830461,4.179137333332342,0.3364236995533548,35.94591233496754,11.85,0.20989963707073944,4.716434350374431,1.05333662269015,0.6904750311033249,0.6034953090734778,0,6,0,0.16666666666666666,0.04391963929243443,0.33650439694243306,0.08333333333333333,0,0,0,0.09442189336509572,-1.887985849183868,2.921432035718939,0,0,8.774842249657064,0.6936196844993141,0.8961111111111111,0.35543209876543247,8.774842249657064,0.5161651234567901,0.5161651234567901,0.17881172839506174,0.11301,0.5625,1,0.17428,8.02,1,1.6143308351592656,2.7773627950641693,3.3019272488946267,5.656854249492381,0.33333333333333337,0.7220000000000001,0.373,1.008,0.964,0.6666666666666666,0.25,0.15111111111111114,0,0,1.929,140.94252816916762
"2-hydroxy-, 1,3,5-tris(2,2,3,3-tetrafluoro-propyl) 1,3,5-benzenetrisulfonic acid ester",O=S(C1=C(O)C(S(=O)(OCC(F)(C(F)F)F)=O)=CC(S(=O)(OCC(F)(C(F)F)F)=O)=C1)(OCC(F)(C(F)F)F)=O,MeCN,80,formic acid,5,Agilent XCT,ESI,"MeCN/HCOOH 80/20 c_overall = 5 mM, pH_aq = 2.78",2.78,0,0.57,3.58,0,1.6424999999999998,12,0,10.216835162790696,173.0313111293144,175.5763300173697,168.13008348723253,179.66747103930638,4.24804131054131,7.761886886886886,7.235974945533771,-0.8541823561756875,-0.12255955832405616,2.1206038827367295,-47.73787358390006,-736.0830448804638,863.2315032420086,-732.612239660712,164.8257374217813,2.8396651719674746,0.8685873266400003,7.209188322447004,45.10640585201695,222.53986060586303,83.68389879647889,-0.01642658377260937,-0.6659240991347756,4.315816609260706,9.94113878375328,-6.977259425340114,-0.4073812112092854,-1.208740822923516,-0.11510209563183448,0.1345872538035967,-0.02463955606052492,-0.36990827838293905,-0.01033079216392595,-0.4167903483713689,0.06695328261257039,0.15422153783161624,0.104770003596516,-0.0261795903017993,0.03643664962526508,-0.04890195870893475,-0.4700954946880475,-0.05790141325468919,-0.12936450925114207,0.2810784601303648,1.6221674230302356,0.937438444264404,1.3680490943451336,0.8387995615588625,0.7853905750030146,1.2744219040740166,0.8186876771654802,0.9422646390494592,0.7749211202053816,1.244449883864098,0.8120507761811624,1.0794799408231346,0.7455257675865368,0.569739418756843,0.01879975446554048,20.43459195403852,0.01705806453631766,17.46265688815361,0.00770563316908892,1679.2694010491869,11.998999999999988,0.3774110809173178,3.2215251464843773,1.054524929263525,1.3683018829103708,0.7149610488834431,0,6,0,0.1388888888888889,0.04756632874138066,0.30978491747109,0.04324757514093787,0.02375733605611088,0.6432232355202717,0.00574306460285956,0.01700527592848606,-16.296926537358615,10.077299173501668,0,4,10.105497804047136,0.47153853478438607,3.7028453425549386,-2.1801768261316887,10.105497804047136,0,0.9341813245359872,0.03879922880283593,0.07527,0.65625,0,0.23562,40.25,1,2.1885814988627725,3.843354621404773,2.006853904400577,8.79991636764506,4.404563056906777,0.81,2.271,1.6049999999999995,-0.3290000000000002,0.75,0.45,0.0570491803278689,0.04861111111111102,8.256744946192201e-4,4.229999999999999,139.9654320979573
heptafluorornapht-2-ol,FC1=C(O)C(F)=C(F)C2=C(F)C(F)=C(F)C(F)=C21,MeCN,80,formic acid,5,Agilent XCT,ESI,"MeCN/HCOOH 80/20 c_overall = 5 mM, pH_aq = 2.78",2.78,0,0.57,2.06,0,0.7533000000000001,1,0,12.370857538461538,198.1645928349055,228.7549387308615,233.55739489874,236.92295270039995,6.994444444444442,25.933333333333337,8,-0.14416218608915682,-0.219172563165546,0.16338633956306875,80.1641697590981,-103.55181883762046,-105.82486287333496,-72.07935087699168,-29.627998585332502,0.7535824930747861,-1.4023832229149626,0.5869826406555216,-38.47991538524224,-35.43188075908205,-17.796860572483823,-0.00720810930445784,-1.8806389143952056,-3.158547045464444,2.4044873474205866,-2.8831740350796675,0.5753597885724873,-0.3726992920898736,-0.1980658507079845,0.07117287923938428,-0.16089619696452234,-0.06100692281729872,-0.09248638495643537,0.03375254512806759,-0.15533157147488877,0.1182482935635384,0.25743597697618414,0.21232506660077435,-0.12072853441367788,-0.04615530012628392,-0.04841510931266987,0.03592032052439328,-0.03961850543122627,0.3458165966999891,1.0368043983254,1.1104745652351715,1.1277348753351149,0.6783491709028617,0.62851774384719,1.1140544437760866,1.364885959994626,0.9619020239012468,1.0447685622037388,1.0576909635441527,1.173584855647663,0.7806763917767431,1.0565235566592308,1.1975271286144062,0.07543172533787354,16.80035917099025,0.01482338611289054,8.217054434337955,6.346660922140757e-5,8.131464026277868,11.849999999999998,0.2743000039243646,4.105956245528363,0.1820569890943977,0.19415909378821877,1.4709389879687014,0,8,2,0.3818296695095742,0.07957757666507106,0.26758781965171946,0.03832408194511574,0.02386086162712492,0.20625179560630189,0.00303311464126914,8.283304597789254e-17,-66.65346825499806,277783.0028225292,0,10,8.76536753590325,0.7597200963718822,8.76536753590325,-2.413527966742252,8.76536753590325,0,0,0.45937499999999987,0.28615,0.63889,0,0.2048,55.08,1,1.4652556501132248,2.752855305203233,0,0,20.94046897344901,0.665,0.113,1.088,0.7389999999999999,0.75,0.21052631578947367,0.07666666666666669,0.03661616161616163,1.7588168575875958e-17,1.845,111.54763755944536
"2,4-dinitro-benzenesulfonic acid",O[S](=O)(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O,MeCN,80,formic acid,5,Agilent XCT,ESI,"MeCN/HCOOH 80/20 c_overall = 5 mM, pH_aq = 2.78",2.78,0,0.57,1.67,1,0.7787000000000006,4,2,10.529280000000002,166.00466324177523,180.09029197699988,187.1926921744714,185.18427669615,5.08996913580247,40.285714285714285,7,-0.17528842832532585,-0.13683068498726125,-0.04132504649666215,60.86021914788471,-200.44162392109976,-300.83296788916766,109.51512152862576,145.00334108502807,-1.2905308849999946,-2.260173612907514,0.3416600716131566,-2.682192991314178,-21.559318851886655,-12.700009002057604,-0.00876442141626629,-5.147961324596769,-13.535029752976197,-1.6194370772058817,3.221032986136052,0.10236256696042852,-1.132832433127572,0.23843582714801975,-0.1687408052353549,-0.14483672136727177,-0.02482748433508552,-0.1027160641084328,-0.10771830587811686,-0.2700612720561077,-0.03231224792755834,0.38738727593894734,0.09639827069848304,0.2870937601319998,0.23211247119764972,0.13040287456518976,0.2973803930081706,-0.16682384756427265,-0.0183368542927556,1.355430012492409,0.979749137151268,0.989629680956024,0.8471036606911266,0.8015611534476954,0.8001341527828494,0.7055256375640301,1.016430174866091,0.977886168500941,1.1891742068877544,1.3062410012818846,1.0502028714836855,1.4305216359809183,1.1775254070540142,0.5591720397047025,12.695494490864697,0.0342664325672779,20.554672012572546,0.7390406609499847,4.873217312928446,11.99899999999999,0.2758169648931652,3.775278849225741,0.14437710964566056,0.07733844635358604,0.25704602640857127,0,6,0,0.11258811100382718,0.0487428836498547,0.3207307976367929,0.05140092683992171,0.03841010114846746,0.12712408315109325,0.00410077687584171,0.10836359406742896,-3.5556209511562225,15.401657392828868,2,0,8.794271541950113,0.646543603552532,8.794271541950113,-0.9788786008230452,8.794271541950113,0.8267824074074075,0.8267824074074075,0.42793461829176105,0.14808,0.64063,0,0.14756,16.1,1,2.063865121950854,3.684183719779189,1.6509636244473134,5.853800636117529,1.6509636244473134,0.003,0.643,2.557,1.774,0.75,0.34375,0.05797101449275366,0.04591049382716049,0.00586197959702041,0.7889999999999997,114.65476949294685
naphthalene-1-sulfonic acid,O=S(C1=CC=CC2=CC=CC=C21)(O)=O,MeCN,80,formic acid,5,Agilent XCT,ESI,"MeCN/HCOOH 80/20 c_overall = 5 mM, pH_aq = 2.78",2.78,0,0.57,1.19,1,0.9595000000000004,8,0,8.142940000000003,151.6769219509436,171.62406959758604,181.47373754695505,184.91765202424895,2.865673644659152,3,1,-0.2435098011054906,0.03013858119088009,-0.0707758515440252,91.80500128147922,-38.32521751827804,-480.7445204200308,-413.2129791833555,75.68686185364233,-1.250909229338839,-0.03268540073506243,1.364661181230032,1.2841263481849774,-2.8652919986759553,-2.0128886012198244,-0.01058738265676046,-2.939003408253304,-6.734118659001079,-13.583155076647854,-10.0783653459355,-0.4016930630341888,-1.1392082345067818,0.17817678141699975,-0.07871030001614122,0.0405717561516619,0.0749991014101578,-0.05068830490692703,0.00683037061018156,-0.11614177067924451,-0.23426550108439337,-0.18432967420928115,0.07943115154075206,0.05578392757649123,0.11943899397203224,-0.23479824936731664,0.02345914012657597,-0.3270177776960964,-0.38520732749403774,1.602897678733029,0.8711771723638709,1.0471720696173406,0.8045387403709793,0.781047030642371,1.1683841704571216,0.9799270662198256,0.6848450745160993,0.8854314305392196,0.9212166240224496,1.183058820535661,0.9784888092712618,0.976780309467227,1.2231137683294422,0.0344982962422008,8.837273729991889,0.0496310575888515,7.0207591598399395,0.5933696271457201,4.791094907016576,11.998999999999992,0.373263659435078,6.7121823808030365,0.12911963408422444,0.30700355847628263,0.08797456541117539,0,8,2,0.23728382326827396,0.07242636692202238,0.30053697509747174,0.05223617710530211,0.03614385823434057,0.27250959467473634,0.00778598841927818,0.229489625633775,-2.0606564365987725,5.66355705771595,2,3,9.107373393801966,0.56807350718065,9.107373393801966,0.10240740740740772,9.107373393801966,0,0.5529449588477366,0.32122685185185185,0.116,0.58929,0,0.20575,43.04,1,1.642423961771975,3.0430107341495622,8.737028660947072,10.127365819889253,2.381101577952299,0.003,1.173,2.6000000000000005,1.948,1,0.23333333333333336,0.04962962962962966,0.03125,7.437389143499784e-4,0.5069999999999997,117.82053841787094
2-anthraquinonesulfonic acid,O[S](=O)(=O)c1ccc2C(=O)c3ccccc3C(=O)c2c1,MeCN,80,formic acid,5,Agilent XCT,ESI,"MeCN/HCOOH 80/20 c_overall = 5 mM, pH_aq = 2.78",2.78,0,0.57,1.59,1,-1.0691000000000002,8,0,8.37493195,152.6038570282223,154.29608223478994,157.85747800375395,162.02260252127076,3.434053497942386,8.02980324074074,5.5286195286195285,-0.268778904916239,-0.08169009474735098,0.01947529492763441,103.82938979471552,-135.5601151322713,-337.36197920487814,-41.320393167297496,-276.79545811045296,-1.4806412423469355,-2.512836232881998,-0.8792696391429995,2.6993982425414216,-12.497141651502304,-3.3914609053497955,-0.0089592968305413,-2.4427075555757876,-7.868292158897656,-1.4999236078514793,-0.7651924660610647,0.04207054985694253,-0.8921871427754915,0.1045780512331364,-0.01337322380404431,-0.06275372669227165,-0.12081852425163342,-0.05001136278601305,-0.06220542797739212,-0.16109337884788952,-0.0307090480529848,0.11142666549851328,0.07867912524858935,-0.1573111276101909,0.06505914949415106,0.05375174314708096,0.0395847120971169,-0.2040091245250754,0.18411316376167663,1.26456205245919,1.0583956507242094,1.2334883335242288,0.7501604424574346,0.7200797296205924,0.9956104734204304,1.1462548596865287,0.7870080234344762,0.8472245464023622,1.0118751190141129,0.9277321741702108,0.899080070136903,1.0494459290867937,1.048032877059913,0.01305398915005612,9.18646814155496,0.1004310395750975,29.295053761988022,0.8777240722488544,8.447990559620274,11.849999999999996,0.27300078470743766,5.615289479901666,0.5929185478246599,0.6518582232753957,0.4594899067181758,0,10,4,0.3876437901186237,0.11539838267322564,0.2804150106965042,0.04133527280804543,0.02697411646465303,0.6140303560124536,0.00568546625937457,0.15153794140406754,-3.7738384941529506,51.74616746619358,2,2,9.162126165280927,0.5631529903628116,9.162126165280927,-0.4062037037037036,9.162126165280927,0.6554449588477367,0.6554449588477367,0.22210989334005204,0.12964,0.6125,0,0.17883,104.06,1,1.6319045869417732,3.364270209323079,6.630592898361011,17.832726702581063,10.414833500835442,0.003,1.815,3.7040000000000006,2.346,0.8,0.2272727272727273,0.05694444444444447,0.04021990740740739,0.00523005316724855,1.871,123.64082509402068
3-nitrobenzenesulphonamide,N[S](=O)(=O)c1cccc(c1)[N+]([O-])=O,MeCN,80,formic acid,5,Agilent XCT,ESI,"MeCN/HCOOH 80/20 c_overall = 5 mM, pH_aq = 2.78",2.78,0,0.57,1.11,0,-0.2763999999999999,6,2,9.831883764705886,166.11007766617996,185.14107304104695,185.09540180551633,0,3.9494801819363223,5,0,-0.17694467006871314,-0.141607660170064,0.1583863213944936,90.85184816469024,-309.81265984484884,-239.97403722349708,64.31658625721549,-5.313084077727211,-0.4607757423822704,-2.1017839630510937,1.5006998137904302,-0.44349349646055736,-15.802258928664736,-17.093208879085285,-0.00931287737203753,-7.294353648291785,-10.269289730455531,9.40233860771362,2.4737148560467497,-0.15441691562948545,-1.1502777207801824,0.3086257305478801,-0.06536005302277549,-0.2441752256306527,-0.0965538091288468,-0.11903567442402278,-0.2156106270241096,-0.16758329632218114,0.15343562586855372,0.00612173579958744,0.1135709233037384,-0.00742309054813312,0.21357652429903884,-0.1956088791362197,0.23340119735437928,-0.21174750616883684,0.6875923135770751,1.5298375184232356,1.126786826319475,1.0965890154739244,0.845383545987647,0.9751159843348548,0.9276499679120824,0.719389358547644,1.03121653915194,1.152685165686258,1.1429818164773848,0.9714356206671596,1.0936019139384197,1.237775570998594,1.1601331880393948,0.6942056442149793,8.91385673310972,0.06083957349120478,6.314563286321602,0.5785956198922688,4.089208534439172,11.999,0.21754953772474417,3.845243173025768,0.2709139018929375,0.00167369670561982,0.13438811942087803,0,6,0,0.08977918909913549,0.03664157895968478,0.3280869126454562,0.05940696557634784,0.0408369029393212,0.10094773673072462,0.00672984911538164,0.08643011338031747,-3.1829448682222745,6.03812066927563,2,0,0,0.593714096749811,4.923569538926682,-0.26247685185185143,0,0.6744727366255143,0.6744727366255143,0.3968518518518518,0.11789,0.59615,0,0.16907,13.07,1,2.0890038287775923,3.6163485660751657,3.532775529001442,5.1115448339701794,0.4999999999999999,0.359,0.12000000000000002,1.594,1.321,1,0.34615384615384615,0.05230769230769234,0.06458333333333333,0.00343561586159453,0.7669999999999999,113.92399370778892
