"";"Compound";"Filename";"Area";"RT";"Theoretical_amt";"SMILES";"IC";"Molecular_weight";"area_IC";"Theoretical_conc_uM";"slope_pred";"conc_pred";"Compound_homolog";"SMILES_homolog";"slope_homolog";"pattern";"conc_homolog"
"32";"4:2 FTS";"2020071206-cal32";298789;2,48;0,144;"O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F";112,949742178455;328,153;33748140,5157585;0,000438819696909673;49852381060,2374;0,00067696145696592;"6:2 FTS";"O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";40286343385,6706;"bigger";0,000837706718444999
"33";"4:2 FTS";"2020071207-cal41";1060952;2,46;0,505;"O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F";112,949742178455;328,153;119834254,863717;0,00153891629819017;49852381060,2374;0,00240378197219746;"6:2 FTS";"O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";40286343385,6706;"bigger";0,00297456271264223
"34";"4:2 FTS";"2020071207-cal42";1193398;2,47;0,505;"O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F";112,949742178455;328,153;134793996,416284;0,00153891629819017;49852381060,2374;0,00270386275538998;"6:2 FTS";"O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";40286343385,6706;"bigger";0,00334589801625503
"35";"4:2 FTS";"2020071208-cal51";1640499;2,47;1,755;"O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F";112,949742178455;328,153;185293939,094014;0,00534811505608664;49852381060,2374;0,0037168523379078;"6:2 FTS";"O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";40286343385,6706;"bigger";0,00459942311765929
"36";"4:2 FTS";"2020071208-cal52";1976398;2,46;1,755;"O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F";112,949742178455;328,153;223233644,542015;0,00534811505608664;49852381060,2374;0,00447789332814973;"6:2 FTS";"O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";40286343385,6706;"bigger";0,00554117414938722
"37";"4:2 FTS";"2020071209-cal61";6491487;2,46;6,294;"O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F";112,949742178455;328,153;733211783,004796;0,0191800775857603;49852381060,2374;0,0147076582384068;"6:2 FTS";"O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";40286343385,6706;"bigger";0,0182000082753996
"38";"4:2 FTS";"2020071209-cal62";7296861;2,46;6,294;"O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F";112,949742178455;328,153;824178568,662027;0,0191800775857603;49852381060,2374;0,0165323812250043;"6:2 FTS";"O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";40286343385,6706;"bigger";0,0204580137932096
"39";"4:2 FTS";"2020071210-cal71";14740614;2,47;21,756;"O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F";112,949742178455;328,153;1664948550,85213;0,0662983425414365;49852381060,2374;0,0333975733042791;"6:2 FTS";"O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";40286343385,6706;"bigger";0,0413278647534026
"40";"4:2 FTS";"2020071210-cal72";25809762;2,46;21,756;"O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F";112,949742178455;328,153;2915205963,5873;0,0662983425414365;49852381060,2374;0,0584767648322517;"6:2 FTS";"O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";40286343385,6706;"bigger";0,072362138595686
"41";"4:2 FTS";"2020071211-cal81";65916545;2,46;75,188;"O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F";112,949742178455;328,153;7445256763,04456;0,229124828966976;49852381060,2374;0,14934606140574;"6:2 FTS";"O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";40286343385,6706;"bigger";0,184808452129035
"42";"4:2 FTS";"2020071211-cal82";83315238;2,47;75,188;"O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F";112,949742178455;328,153;9410434651,63666;0,229124828966976;49852381060,2374;0,188766001773634;"6:2 FTS";"O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";40286343385,6706;"bigger";0,233588701797737
"43";"4:2 FTS";"cal7_201208072952";18326009;2,47;NA;"O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F";112,949742178455;328,153;2069917991,71006;NA;49852381060,2374;0,0415209453929381;"6:2 FTS";"O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";40286343385,6706;"bigger";0,0513801407065974
"44";"4:2 FTS";"cal7_201208103931";20492491;2,47;NA;"O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F";112,949742178455;328,153;2314621575,04432;NA;49852381060,2374;0,0464295089987282;"6:2 FTS";"O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";40286343385,6706;"bigger";0,0574542482767896
"45";"4:2 FTS";"cal7_201208143247";22859441;2,46;NA;"O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F";112,949742178455;328,153;2581967967,29361;NA;49852381060,2374;0,0517922697448249;"6:2 FTS";"O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";40286343385,6706;"bigger";0,064090402610528
