"";"Compound";"Filename";"Area";"RT";"Theoretical_amt";"SMILES";"IC";"Molecular_weight";"area_IC";"Theoretical_conc_uM";"slope_pred";"conc_pred";"Compound_homolog";"SMILES_homolog";"slope_homolog";"pattern";"conc_homolog";"intercept_homolog";"conc_homolog_withIntercept"
"45";"PFDA";"QCN-BL";17912259;4,97;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";111,753136922899;514,083;2001751132,62542;NA;107195805617,959;0,0186737822537532;"PFNA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";65920051826,2764;"smaller";0,0303663464631486;-94316991,5168419;0,0317971249425922
"46";"PFDA";"QCN-BL";17912259;4,97;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";111,753136922899;514,083;2001751132,62542;NA;107195805617,959;0,0186737822537532;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"bigger";0,0215563235786371;78567567,5810738;0,0207102504170135
"47";"PFDA";"QCN-CL";13026265;4,97;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";111,753136922899;514,083;1455725976,13896;NA;107195805617,959;0,0135800647025976;"PFNA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";65920051826,2764;"smaller";0,022083204363603;-94316991,5168419;0,0235139828430466
"48";"PFDA";"QCN-CL";13026265;4,97;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";111,753136922899;514,083;1455725976,13896;NA;107195805617,959;0,0135800647025976;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"bigger";0,0156763244301612;78567567,5810738;0,0148302512685376
"49";"PFDoDA";"2020071204-cal11";141401;5,83;0,012;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;16142612,5537733;1,95408550426805e-05;97256934487,8599;0,000165979039322778;"PFTriDA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";99460190443,7852;"bigger";0,000162302248585549;464392738,936319;-0,00450682956047522
"50";"PFDoDA";"2020071204-cal11";141401;5,83;0,012;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;16142612,5537733;1,95408550426805e-05;97256934487,8599;0,000165979039322778;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"smaller";0,00017383548531196;78567567,5810738;-0,000672237676311665
"51";"PFDoDA";"2020071204-cal12";122336;5,83;0,012;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;13966115,1574488;1,95408550426805e-05;97256934487,8599;0,000143600199111685;"PFTriDA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";99460190443,7852;"bigger";0,000140419147551727;464392738,936319;-0,00452871266150904
"52";"PFDoDA";"2020071204-cal12";122336;5,83;0,012;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;13966115,1574488;1,95408550426805e-05;97256934487,8599;0,000143600199111685;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"smaller";0,000150397365868162;78567567,5810738;-0,000695675795755463
"53";"PFDoDA";"2020071205-cal21";207595;5,84;0,041;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;23699448,0456331;6,67645880624917e-05;97256934487,8599;0,000243678748157453;"PFTriDA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";99460190443,7852;"bigger";0,000238280742675915;464392738,936319;-0,00443085106638485
"54";"PFDoDA";"2020071205-cal21";207595;5,84;0,041;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;23699448,0456331;6,67645880624917e-05;97256934487,8599;0,000243678748157453;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"smaller";0,000255213029422256;78567567,5810738;-0,000590860132201369
"55";"PFDoDA";"2020071205-cal22";329840;5,82;0,041;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;37655174,4664931;6,67645880624917e-05;97256934487,8599;0,000387172129830942;"PFTriDA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";99460190443,7852;"bigger";0,000378595439024177;464392738,936319;-0,00429053637003659
"56";"PFDoDA";"2020071205-cal22";329840;5,82;0,041;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;37655174,4664931;6,67645880624917e-05;97256934487,8599;0,000387172129830942;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"smaller";0,000405498521759372;78567567,5810738;-0,000440574639864253
"57";"PFDoDA";"2020071206-cal31";457801;5,83;0,144;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;52263450,5394585;0,000234490260512166;97256934487,8599;0,00053737505520475;"PFTriDA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";99460190443,7852;"bigger";0,000525471048328605;464392738,936319;-0,00414366076073216
"58";"PFDoDA";"2020071206-cal31";457801;5,83;0,144;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;52263450,5394585;0,000234490260512166;97256934487,8599;0,00053737505520475;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"smaller";0,000562811147101511;78567567,5810738;-0,000283262014522114
"59";"PFDoDA";"2020071206-cal32";693261;5,83;0,144;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;79144021,0581356;0,000234490260512166;97256934487,8599;0,000813762241992264;"PFTriDA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";99460190443,7852;"bigger";0,000795735667758124;464392738,936319;-0,00387339614130264
"60";"PFDoDA";"2020071206-cal32";693261;5,83;0,144;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;79144021,0581356;0,000234490260512166;97256934487,8599;0,000813762241992264;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"smaller";0,00085228083523352;78567567,5810738;6,20767360989491e-06
"61";"PFDoDA";"2020071207-cal41";2508130;5,83;0,503;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;286332987,917309;0,00081908750720569;97256934487,8599;0,00294408814574606;"PFTriDA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";99460190443,7852;"bigger";0,0028788702961427;464392738,936319;-0,00179026151291807
"62";"PFDoDA";"2020071207-cal41";2508130;5,83;0,503;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;286332987,917309;0,00081908750720569;97256934487,8599;0,00294408814574606;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"smaller";0,00308344351012714;78567567,5810738;0,00223737034850351
"63";"PFDoDA";"2020071207-cal42";2919832;5,83;0,503;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;333333687,159985;0,00081908750720569;97256934487,8599;0,00342735136486945;"PFTriDA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";99460190443,7852;"bigger";0,00335142820130014;464392738,936319;-0,00131770360776062
"64";"PFDoDA";"2020071207-cal42";2919832;5,83;0,503;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;333333687,159985;0,00081908750720569;97256934487,8599;0,00342735136486945;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"smaller";0,00358958149340805;78567567,5810738;0,00274350833178442
"65";"PFDoDA";"2020071208-cal51";3582355;5,83;1,747;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;408968598,489916;0,0028448228132969;97256934487,8599;0,00420503278911146;"PFTriDA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";99460190443,7852;"bigger";0,00411188231859524;464392738,936319;-0,000557249490465528
"66";"PFDoDA";"2020071208-cal51";3582355;5,83;1,747;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;408968598,489916;0,0028448228132969;97256934487,8599;0,00420503278911146;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"smaller";0,00440407366273738;78567567,5810738;0,00355800050111375
"67";"PFDoDA";"2020071208-cal52";4510617;5,82;1,747;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;514940789,736022;0,0028448228132969;97256934487,8599;0,00529464343542825;"PFTriDA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";99460190443,7852;"bigger";0,00517735575850386;464392738,936319;0,000508223949443096
"68";"PFDoDA";"2020071208-cal52";4510617;5,82;1,747;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;514940789,736022;0,0028448228132969;97256934487,8599;0,00529464343542825;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"smaller";0,00554525990092983;78567567,5810738;0,0046991867393062
"69";"PFDoDA";"2020071209-cal61";15805256;5,83;6,267;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;1804358695,63299;0,0102052115460399;97256934487,8599;0,0185524940214749;"PFTriDA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";99460190443,7852;"bigger";0,0181415165965605;464392738,936319;0,0134723847874997
"70";"PFDoDA";"2020071209-cal61";15805256;5,83;6,267;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;1804358695,63299;0,0102052115460399;97256934487,8599;0,0185524940214749;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"smaller";0,0194306571186892;78567567,5810738;0,0185845839570656
"71";"PFDoDA";"2020071209-cal62";17004906;5,83;6,267;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;1941313067,59736;0,0102052115460399;97256934487,8599;0,0199606647877606;"PFTriDA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";99460190443,7852;"bigger";0,0195184933684055;464392738,936319;0,0148493615593447
"72";"PFDoDA";"2020071209-cal62";17004906;5,83;6,267;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;1941313067,59736;0,0102052115460399;97256934487,8599;0,0199606647877606;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"smaller";0,0209054821903259;78567567,5810738;0,0200594090287022
"73";"PFDoDA";"2020071210-cal71";24334421;5,83;21,662;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;2778064723,18728;0,0352745001612121;97256934487,8599;0,0285641814418287;"PFTriDA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";99460190443,7852;"bigger";0,0279314237263344;464392738,936319;0,0232622919172736
"74";"PFDoDA";"2020071210-cal71";24334421;5,83;21,662;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;2778064723,18728;0,0352745001612121;97256934487,8599;0,0285641814418287;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"smaller";0,0299162373980422;78567567,5810738;0,0290701642364185
"75";"PFDoDA";"2020071210-cal72";50812897;5,83;21,662;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;5800898925,79112;0,0352745001612121;97256934487,8599;0,0596450932402688;"PFTriDA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";99460190443,7852;"bigger";0,0583238268487911;464392738,936319;0,0536546950397304
"76";"PFDoDA";"2020071210-cal72";50812897;5,83;21,662;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;5800898925,79112;0,0352745001612121;97256934487,8599;0,0596450932402688;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"smaller";0,0624683319785691;78567567,5810738;0,0616222588169455
"77";"PFDoDA";"2020071211-cal81";106089651;5,82;74,864;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;12111400428,9788;0,121908880992936;97256934487,8599;0,124529942186185;"PFTriDA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";99460190443,7852;"bigger";0,121771337606921;464392738,936319;0,11710220579786
"78";"PFDoDA";"2020071211-cal81";106089651;5,82;74,864;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;12111400428,9788;0,121908880992936;97256934487,8599;0,124529942186185;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"smaller";0,130424438074423;78567567,5810738;0,129578364912799
"79";"PFDoDA";"2020071211-cal82";140048777;5,82;74,864;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;15988240152,0555;0,121908880992936;97256934487,8599;0,164391775622449;"PFTriDA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";99460190443,7852;"bigger";0,160750146171216;464392738,936319;0,156081014362156
"80";"PFDoDA";"2020071211-cal82";140048777;5,82;74,864;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;15988240152,0555;0,121908880992936;97256934487,8599;0,164391775622449;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"smaller";0,172173090127662;78567567,5810738;0,171327016966038
"81";"PFDoDA";"cal7_201208072952";31133289;5,83;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;3554236687,51743;NA;97256934487,8599;0,0365448150945071;"PFTriDA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";99460190443,7852;"bigger";0,0357352692736526;464392738,936319;0,0310661374645918
"82";"PFDoDA";"cal7_201208072952";31133289;5,83;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;3554236687,51743;NA;97256934487,8599;0,0365448150945071;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"smaller";0,0382746260823652;78567567,5810738;0,0374285529207415
"83";"PFDoDA";"cal7_201208103931";38229859;5,83;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;4364394889,86912;NA;97256934487,8599;0,0448748967140632;"PFTriDA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";99460190443,7852;"bigger";0,0438808217679401;464392738,936319;0,0392116899588794
"84";"PFDoDA";"cal7_201208103931";38229859;5,83;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;4364394889,86912;NA;97256934487,8599;0,0448748967140632;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"smaller";0,0469990034912965;78567567,5810738;0,0461529303296729
"85";"PFDoDA";"cal7_201208143247";44891100;5,83;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;5124855088,80908;NA;97256934487,8599;0,0526939813165589;"PFTriDA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";99460190443,7852;"bigger";0,051526696922078;464392738,936319;0,0468575651130173
"86";"PFDoDA";"cal7_201208143247";44891100;5,83;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;5124855088,80908;NA;97256934487,8599;0,0526939813165589;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"smaller";0,0551881963683973;78567567,5810738;0,0543421232067736
"87";"PFDoDA";"cal7_201208162928";51302650;5,83;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;5856810078,65459;NA;97256934487,8599;0,0602199741282784;"PFTriDA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";99460190443,7852;"bigger";0,0588859728955059;464392738,936319;0,0542168410864452
"88";"PFDoDA";"cal7_201208162928";51302650;5,83;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;5856810078,65459;NA;97256934487,8599;0,0602199741282784;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"smaller";0,0630704242582417;78567567,5810738;0,0622243510966181
"89";"PFDoDA";"QCN-AL";13584803;5,82;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;1550867472,28334;NA;97256934487,8599;0,0159460863171349;"PFTriDA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";99460190443,7852;"bigger";0,0155928463977745;464392738,936319;0,0109237145887138
"90";"PFDoDA";"QCN-AL";13584803;5,82;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;1550867472,28334;NA;97256934487,8599;0,0159460863171349;"PFUnDA";"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";92861434619,0838;"smaller";0,0167008778040634;78567567,5810738;0,0158548046424398
"91";"PFDoDA";"QCN-BL";17640289;5,82;NA;"OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";114,1619405363;614,098;2013849623,86114;NA;97256934487,8599;0,0207064887914241;"PFTriDA";"FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F";99460190443,7852;"bigger";0,0202477957751284;464392738,936319;0,0155786639660676
