name;SMILES;logIE;pH.aq.;polarity_index;viscosity;surface_tension;NH4;data_type
3-chlorobenzoic acid;OC(=O)c1cccc(Cl)c1;0.48;10.5;6.68;0.57;32.18706944;1;non-PFAS
4-aminobenzoic acid;Nc1ccc(cc1)C(O)=O;-0.06;10.5;6.68;0.57;32.18706944;1;non-PFAS
4-hydroxybenzoic acid;OC(=O)c1ccc(O)cc1;0.13;10.5;6.68;0.57;32.18706944;1;non-PFAS
3-aminobenzoic acid;Nc1cccc(c1)C(O)=O;0.09;10.5;6.68;0.57;32.18706944;1;non-PFAS
pentafluorobenzoic acid;OC(=O)c1c(F)c(F)c(F)c(F)c1F;0.61;10.5;6.68;0.57;32.18706944;1;non-PFAS
2,4-dinitrophenol;Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;0.84;10.5;6.68;0.57;32.18706944;1;non-PFAS
3-dimethylaminobenzoic acid;CN(C)c1cccc(c1)C(O)=O;0.71;10.5;6.68;0.57;32.18706944;1;non-PFAS
4-isopropylbenzoic acid;CC(C)c1ccc(cc1)C(O)=O;0.05;10.5;6.68;0.57;32.18706944;1;non-PFAS
2-tert-butylphenol;CC(C)(C)c1ccccc1O;-0.46;10.5;6.68;0.57;32.18706944;1;non-PFAS
2,4,6-tri-tert-butylphenol;CC(C)(C)c1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C;0.55;10.5;6.68;0.57;32.18706944;1;non-PFAS
2,5-dinitrophenol;Oc1cc(ccc1[N+]([O-])=O)[N+]([O-])=O;0.98;10.5;6.68;0.57;32.18706944;1;non-PFAS
3-chlorophenol;Oc1cccc(Cl)c1;0.22;10.5;6.68;0.57;32.18706944;1;non-PFAS
2-isopropylphenol;CC(C)c1ccccc1O;-0.61;10.5;6.68;0.57;32.18706944;1;non-PFAS
3-bromophenol;Oc1cccc(Br)c1;0.63;10.5;6.68;0.57;32.18706944;1;non-PFAS
2-bromophenol;Oc1ccccc1Br;-0.8;10.5;6.68;0.57;32.18706944;1;non-PFAS
2,6-dinitrophenol;Oc1c(cccc1[N+]([O-])=O)[N+]([O-])=O;1.06;10.5;6.68;0.57;32.18706944;1;non-PFAS
2-nitrophenol;Oc1ccccc1[N+]([O-])=O;-0.62;10.5;6.68;0.57;32.18706944;1;non-PFAS
3-nitrophenol;Oc1cccc(c1)[N+]([O-])=O;0.78;10.5;6.68;0.57;32.18706944;1;non-PFAS
4-nitrophenol;Oc1ccc(cc1)[N+]([O-])=O;0.97;10.5;6.68;0.57;32.18706944;1;non-PFAS
2,3,5,6-tetrafluorophenol;Oc1c(F)c(F)cc(F)c1F;0.97;10.5;6.68;0.57;32.18706944;1;non-PFAS
3-[(heptafluoropropyl)sulphonyl]benzoic acid;OC(C1=CC=CC(S(=O)(C(F)(C(F)(C(F)(F)F)F)F)=O)=C1)=O;2.2;10.5;6.68;0.57;32.18706944;1;non-PFAS
3-[tris(trifluoromethyl)methylsulphonyl]benzoic acid;OC(C1=CC=CC(S(=O)(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)=O)=C1)=O;2.15;10.5;6.68;0.57;32.18706944;1;non-PFAS
3-[(heptafluoropropyl)sulphanyl]benzoic acid;OC(C1=CC=CC(SC(F)(C(F)(C(F)(F)F)F)F)=C1)=O;1.84;10.5;6.68;0.57;32.18706944;1;non-PFAS
3-trifluoromethylsulfonylbenzoic acid;OC(=O)c1cccc(c1)[S](=O)(=O)C(F)(F)F;1.69;10.5;6.68;0.57;32.18706944;1;non-PFAS
3-[tris(trifluoromethyl)methyl]benzoic acid;FC(F)(F)C(c1cccc(c1)C(=O)O)(C(F)(F)F)C(F)(F)F;2.14;10.5;6.68;0.57;32.18706944;1;non-PFAS
3-[(trifluoromethyl)sulphanyl]benzoic acid;OC(C1=CC=CC(SC(F)(F)F)=C1)=O;1.28;10.5;6.68;0.57;32.18706944;1;non-PFAS
pentabromophenol;Oc1c(Br)c(Br)c(Br)c(Br)c1Br;1.96;10.5;6.68;0.57;32.18706944;1;non-PFAS
pentachlorophenol;Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl;1.97;10.5;6.68;0.57;32.18706944;1;non-PFAS
2-hydroxy-1,3,5-tris(2,2,2-trifluoroethyl)-1,3,5-benzenetrisulfonic acid ester;O=S(C1=C(O)C(S(=O)(OCC(F)(F)F)=O)=CC(S(=O)(OCC(F)(F)F)=O)=C1)(OCC(F)(F)F)=O;3.14;10.5;6.68;0.57;32.18706944;1;non-PFAS
salicylic acid;OC(=O)c1ccccc1O;0.39;10.5;6.68;0.57;32.18706944;1;non-PFAS
2-cyanophenol;Oc1ccccc1C#N;0.28;10.5;6.68;0.57;32.18706944;1;non-PFAS
4-phenylazophenol;Oc1ccccc1N=Nc2cc(ccc2O)c3ccccc3;1.02;10.5;6.68;0.57;32.18706944;1;non-PFAS
3,5-diiodosalicylic acid;OC(=O)c1cc(I)cc(I)c1O;2.05;10.5;6.68;0.57;32.18706944;1;non-PFAS
2,4,6-trinitro-1,3-benzenediol;Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;1.07;10.5;6.68;0.57;32.18706944;1;non-PFAS
3,5-dinitrosalicylic acid;OC(=O)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O;1.22;10.5;6.68;0.57;32.18706944;1;non-PFAS
2,4-dinitrobenzoic acid;OC(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;0.07;10.5;6.68;0.57;32.18706944;1;non-PFAS
4-chlorophenol;Oc1ccc(Cl)cc1;0.03;10.5;6.68;0.57;32.18706944;1;non-PFAS
2-hydroxy-, 1,3,5-tris(2,2,3,3-tetrafluoro-propyl) 1,3,5-benzenetrisulfonic acid ester;O=S(C1=C(O)C(S(=O)(OCC(F)(C(F)F)F)=O)=CC(S(=O)(OCC(F)(C(F)F)F)=O)=C1)(OCC(F)(C(F)F)F)=O;3.49;10.5;6.68;0.57;32.18706944;1;non-PFAS
heptafluorornapht-2-ol;FC1=C(O)C(F)=C(F)C2=C(F)C(F)=C(F)C(F)=C21;1.94;10.5;6.68;0.57;32.18706944;1;non-PFAS
2,4-dinitro-benzenesulfonic acid;O[S](=O)(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;1.68;10.5;6.68;0.57;32.18706944;1;non-PFAS
naphthalene-1-sulfonic acid;O=S(C1=CC=CC2=CC=CC=C21)(O)=O;1.6;10.5;6.68;0.57;32.18706944;1;non-PFAS
2-anthraquinonesulfonic acid;O[S](=O)(=O)c1ccc2C(=O)c3ccccc3C(=O)c2c1;2.1;10.5;6.68;0.57;32.18706944;1;non-PFAS
3-nitrobenzenesulphonamide;N[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;1.5;10.5;6.68;0.57;32.18706944;1;non-PFAS
perfluorooctanesulfonic acid;O=S(O)(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)=O;2.77;10.5;6.68;0.57;32.18706944;1;non-PFAS
perfluoro-tert-butanol;OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F;1.54;10.5;6.68;0.57;32.18706944;1;non-PFAS
myristic acid;CCCCCCCCCCCCCC(O)=O;1.91;10.5;6.68;0.57;32.18706944;1;non-PFAS
2,3,4,5,6-pentafluoro-N-[(2,3,4,5,6-pentafluorophenyl)sulfonyl]-benzenesulfonamide;FC1=C(S(NS(C2=C(F)C(F)=C(F)C(F)=C2F)(=O)=O)(=O)=O)C(F)=C(F)C(F)=C1F;2.29;10.5;6.68;0.57;32.18706944;1;non-PFAS
4-methyl-N-[(4-nitrophenyl)sulfonyl]-benzenesulfonamide;O=S(NS(C1=CC=C([N+]([O-])=O)C=C1)(=O)=O)(C2=CC=C(C)C=C2)=O;2.46;10.5;6.68;0.57;32.18706944;1;non-PFAS
sorbic acid;C/C=C/C=C/C(O)=O;-0.4;10.5;6.68;0.57;32.18706944;1;non-PFAS
phthalimide;O=C1NC(=O)c2ccccc12;0.05;10.5;6.68;0.57;32.18706944;1;non-PFAS
N-hydroxy-phthalimide;ON1C(=O)c2ccccc2C1=O;-0.43;10.5;6.68;0.57;32.18706944;1;non-PFAS
4-aminobutanoic acid;NCCCC(O)=O;-1.52;10.5;6.68;0.57;32.18706944;1;non-PFAS
beta-alanine;NCCC(O)=O;-2.46;10.5;6.68;0.57;32.18706944;1;non-PFAS
benzoic acid;OC(=O)c1ccccc1;-0.02;10.5;5.8;0.28;27.86;1;non-PFAS
3,5-dinitrobenzoic acid;OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;1.43;10.5;5.8;0.28;27.86;1;non-PFAS
3-trifluoromethylbenzoic acid;OC(=O)c1cccc(c1)C(F)(F)F;1.5;10.5;5.8;0.28;27.86;1;non-PFAS
pentafluorophenol;Oc1c(F)c(F)c(F)c(F)c1F;1.67;10.5;5.8;0.28;27.86;1;non-PFAS
4-tert-butylbenzoic acid;CC(C)(C)c1ccc(cc1)C(O)=O;0.83;10.5;5.8;0.28;27.86;1;non-PFAS
4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol;Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;2.84;10.5;5.8;0.28;27.86;1;non-PFAS
pentakis(trifluoromethyl)phenol;Oc1c(c(c(c(c1C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F;3.01;10.5;5.8;0.28;27.86;1;non-PFAS
4-phenylphenol;Oc1ccc(cc1)c2ccccc2;0.51;10.5;5.8;0.28;27.86;1;non-PFAS
2-phenylphenol;Oc1ccccc1c2ccccc2;-0.07;10.5;5.8;0.28;27.86;1;non-PFAS
3-chlorobenzoic acid;OC(=O)c1cccc(Cl)c1;0.95;10.5;5.8;0.28;27.86;1;non-PFAS
4-aminobenzoic acid;Nc1ccc(cc1)C(O)=O;-0.83;10.5;5.8;0.28;27.86;1;non-PFAS
3-aminobenzoic acid;Nc1cccc(c1)C(O)=O;0.03;10.5;5.8;0.28;27.86;1;non-PFAS
2,4-dinitrophenol;Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;1.71;10.5;5.8;0.28;27.86;1;non-PFAS
3-dimethylaminobenzoic acid;CN(C)c1cccc(c1)C(O)=O;0.38;10.5;5.8;0.28;27.86;1;non-PFAS
4-isopropylbenzoic acid;CC(C)c1ccc(cc1)C(O)=O;0.39;10.5;5.8;0.28;27.86;1;non-PFAS
2-tert-butylphenol;CC(C)(C)c1ccccc1O;-0.19;10.5;5.8;0.28;27.86;1;non-PFAS
2,4,6-tri-tert-butylphenol;CC(C)(C)c1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C;-0.45;10.5;5.8;0.28;27.86;1;non-PFAS
2,5-dinitrophenol;Oc1cc(ccc1[N+]([O-])=O)[N+]([O-])=O;1.34;10.5;5.8;0.28;27.86;1;non-PFAS
3-chlorophenol;Oc1cccc(Cl)c1;0.29;10.5;5.8;0.28;27.86;1;non-PFAS
2-isopropylphenol;CC(C)c1ccccc1O;-1.42;10.5;5.8;0.28;27.86;1;non-PFAS
3-bromophenol;Oc1cccc(Br)c1;0.65;10.5;5.8;0.28;27.86;1;non-PFAS
2-bromophenol;Oc1ccccc1Br;-0.4;10.5;5.8;0.28;27.86;1;non-PFAS
2,6-dinitrophenol;Oc1c(cccc1[N+]([O-])=O)[N+]([O-])=O;1.38;10.5;5.8;0.28;27.86;1;non-PFAS
2-nitrophenol;Oc1ccccc1[N+]([O-])=O;-0.78;10.5;5.8;0.28;27.86;1;non-PFAS
3-nitrophenol;Oc1cccc(c1)[N+]([O-])=O;0.84;10.5;5.8;0.28;27.86;1;non-PFAS
4-nitrophenol;Oc1ccc(cc1)[N+]([O-])=O;0.89;10.5;5.8;0.28;27.86;1;non-PFAS
2,3,5,6-tetrafluorophenol;Oc1c(F)c(F)cc(F)c1F;0.87;10.5;5.8;0.28;27.86;1;non-PFAS
3-[(heptafluoropropyl)sulphonyl]benzoic acid;OC(C1=CC=CC(S(=O)(C(F)(C(F)(C(F)(F)F)F)F)=O)=C1)=O;2.26;10.5;5.8;0.28;27.86;1;non-PFAS
3-[tris(trifluoromethyl)methylsulphonyl]benzoic acid;OC(C1=CC=CC(S(=O)(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)=O)=C1)=O;2.18;10.5;5.8;0.28;27.86;1;non-PFAS
3-[(heptafluoropropyl)sulphanyl]benzoic acid;OC(C1=CC=CC(SC(F)(C(F)(C(F)(F)F)F)F)=C1)=O;1.71;10.5;5.8;0.28;27.86;1;non-PFAS
3-trifluoromethylsulfonylbenzoic acid;OC(=O)c1cccc(c1)[S](=O)(=O)C(F)(F)F;1.63;10.5;5.8;0.28;27.86;1;non-PFAS
3-[tris(trifluoromethyl)methyl]benzoic acid;FC(F)(F)C(c1cccc(c1)C(=O)O)(C(F)(F)F)C(F)(F)F;1.9;10.5;5.8;0.28;27.86;1;non-PFAS
3-[(trifluoromethyl)sulphanyl]benzoic acid;OC(C1=CC=CC(SC(F)(F)F)=C1)=O;1.37;10.5;5.8;0.28;27.86;1;non-PFAS
pentabromophenol;Oc1c(Br)c(Br)c(Br)c(Br)c1Br;1.25;10.5;5.8;0.28;27.86;1;non-PFAS
pentachlorophenol;Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl;1.77;10.5;5.8;0.28;27.86;1;non-PFAS
2-hydroxy-1,3,5-tris(2,2,2-trifluoroethyl)-1,3,5-benzenetrisulfonic acid ester;O=S(C1=C(O)C(S(=O)(OCC(F)(F)F)=O)=CC(S(=O)(OCC(F)(F)F)=O)=C1)(OCC(F)(F)F)=O;3.44;10.5;5.8;0.28;27.86;1;non-PFAS
salicylic acid;OC(=O)c1ccccc1O;0.56;10.5;5.8;0.28;27.86;1;non-PFAS
2-cyanophenol;Oc1ccccc1C#N;0.43;10.5;5.8;0.28;27.86;1;non-PFAS
4-phenylazophenol;Oc1ccccc1N=Nc2cc(ccc2O)c3ccccc3;0.64;10.5;5.8;0.28;27.86;1;non-PFAS
3,5-diiodosalicylic acid;OC(=O)c1cc(I)cc(I)c1O;2.01;10.5;5.8;0.28;27.86;1;non-PFAS
2,4,6-trinitro-1,3-benzenediol;Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;1.79;10.5;5.8;0.28;27.86;1;non-PFAS
3,5-dinitrosalicylic acid;OC(=O)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O;1.75;10.5;5.8;0.28;27.86;1;non-PFAS
2,4-dinitrobenzoic acid;OC(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;0.57;10.5;5.8;0.28;27.86;1;non-PFAS
4-chlorophenol;Oc1ccc(Cl)cc1;-0.08;10.5;5.8;0.28;27.86;1;non-PFAS
2-hydroxy-, 1,3,5-tris(2,2,3,3-tetrafluoro-propyl) 1,3,5-benzenetrisulfonic acid ester;O=S(C1=C(O)C(S(=O)(OCC(F)(C(F)F)F)=O)=CC(S(=O)(OCC(F)(C(F)F)F)=O)=C1)(OCC(F)(C(F)F)F)=O;3.08;10.5;5.8;0.28;27.86;1;non-PFAS
heptafluorornapht-2-ol;FC1=C(O)C(F)=C(F)C2=C(F)C(F)=C(F)C(F)=C21;1.73;10.5;5.8;0.28;27.86;1;non-PFAS
2,4-dinitro-benzenesulfonic acid;O[S](=O)(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;1.83;10.5;5.8;0.28;27.86;1;non-PFAS
naphthalene-1-sulfonic acid;O=S(C1=CC=CC2=CC=CC=C21)(O)=O;1.66;10.5;5.8;0.28;27.86;1;non-PFAS
2-anthraquinonesulfonic acid;O[S](=O)(=O)c1ccc2C(=O)c3ccccc3C(=O)c2c1;2.04;10.5;5.8;0.28;27.86;1;non-PFAS
3-nitrobenzenesulphonamide;N[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;1.23;10.5;5.8;0.28;27.86;1;non-PFAS
perfluorooctanesulfonic acid;O=S(O)(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)=O;2.91;10.5;5.8;0.28;27.86;1;non-PFAS
perfluoro-tert-butanol;OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F;1.64;10.5;5.8;0.28;27.86;1;non-PFAS
2,3,4,5,6-pentafluoro-N-[(2,3,4,5,6-pentafluorophenyl)sulfonyl]-benzenesulfonamide;FC1=C(S(NS(C2=C(F)C(F)=C(F)C(F)=C2F)(=O)=O)(=O)=O)C(F)=C(F)C(F)=C1F;2.5;10.5;5.8;0.28;27.86;1;non-PFAS
4-methyl-N-[(4-nitrophenyl)sulfonyl]-benzenesulfonamide;O=S(NS(C1=CC=C([N+]([O-])=O)C=C1)(=O)=O)(C2=CC=C(C)C=C2)=O;2.63;10.5;5.8;0.28;27.86;1;non-PFAS
phthalimide;O=C1NC(=O)c2ccccc12;-1.58;10.5;5.8;0.28;27.86;1;non-PFAS
N-hydroxy-phthalimide;ON1C(=O)c2ccccc2C1=O;0.43;10.5;5.8;0.28;27.86;1;non-PFAS
benzoic acid;OC(=O)c1ccccc1;-1.52;2.78;9.32;0.93;42.11062016;0;non-PFAS
3,5-dinitrobenzoic acid;OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;0.54;2.78;9.32;0.93;42.11062016;0;non-PFAS
3-trifluoromethylbenzoic acid;OC(=O)c1cccc(c1)C(F)(F)F;0.66;2.78;9.32;0.93;42.11062016;0;non-PFAS
pentafluorophenol;Oc1c(F)c(F)c(F)c(F)c1F;0.19;2.78;9.32;0.93;42.11062016;0;non-PFAS
4-tert-butylbenzoic acid;CC(C)(C)c1ccc(cc1)C(O)=O;-0.22;2.78;9.32;0.93;42.11062016;0;non-PFAS
4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol;Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;2.12;2.78;9.32;0.93;42.11062016;0;non-PFAS
4-phenylphenol;Oc1ccc(cc1)c2ccccc2;-1.45;2.78;9.32;0.93;42.11062016;0;non-PFAS
3-chlorobenzoic acid;OC(=O)c1cccc(Cl)c1;-0.12;2.78;9.32;0.93;42.11062016;0;non-PFAS
4-aminobenzoic acid;Nc1ccc(cc1)C(O)=O;-2.32;2.78;9.32;0.93;42.11062016;0;non-PFAS
4-hydroxybenzoic acid;OC(=O)c1ccc(O)cc1;-0.44;2.78;9.32;0.93;42.11062016;0;non-PFAS
3-aminobenzoic acid;Nc1cccc(c1)C(O)=O;-1.86;2.78;9.32;0.93;42.11062016;0;non-PFAS
pentafluorobenzoic acid;OC(=O)c1c(F)c(F)c(F)c(F)c1F;0.47;2.78;9.32;0.93;42.11062016;0;non-PFAS
2,4-dinitrophenol;Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;0.79;2.78;9.32;0.93;42.11062016;0;non-PFAS
3-dimethylaminobenzoic acid;CN(C)c1cccc(c1)C(O)=O;-1.35;2.78;9.32;0.93;42.11062016;0;non-PFAS
4-isopropylbenzoic acid;CC(C)c1ccc(cc1)C(O)=O;-0.83;2.78;9.32;0.93;42.11062016;0;non-PFAS
2,5-dinitrophenol;Oc1cc(ccc1[N+]([O-])=O)[N+]([O-])=O;0.44;2.78;9.32;0.93;42.11062016;0;non-PFAS
3-chlorophenol;Oc1cccc(Cl)c1;-1.03;2.78;9.32;0.93;42.11062016;0;non-PFAS
3-bromophenol;Oc1cccc(Br)c1;-0.44;2.78;9.32;0.93;42.11062016;0;non-PFAS
2,6-dinitrophenol;Oc1c(cccc1[N+]([O-])=O)[N+]([O-])=O;0.61;2.78;9.32;0.93;42.11062016;0;non-PFAS
3-nitrophenol;Oc1cccc(c1)[N+]([O-])=O;0.39;2.78;9.32;0.93;42.11062016;0;non-PFAS
4-nitrophenol;Oc1ccc(cc1)[N+]([O-])=O;0.46;2.78;9.32;0.93;42.11062016;0;non-PFAS
2,3,5,6-tetrafluorophenol;Oc1c(F)c(F)cc(F)c1F;-0.42;2.78;9.32;0.93;42.11062016;0;non-PFAS
3-[(heptafluoropropyl)sulphonyl]benzoic acid;OC(C1=CC=CC(S(=O)(C(F)(C(F)(C(F)(F)F)F)F)=O)=C1)=O;1.45;2.78;9.32;0.93;42.11062016;0;non-PFAS
3-[tris(trifluoromethyl)methylsulphonyl]benzoic acid;OC(C1=CC=CC(S(=O)(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)=O)=C1)=O;1.3;2.78;9.32;0.93;42.11062016;0;non-PFAS
3-[(heptafluoropropyl)sulphanyl]benzoic acid;OC(C1=CC=CC(SC(F)(C(F)(C(F)(F)F)F)F)=C1)=O;0.99;2.78;9.32;0.93;42.11062016;0;non-PFAS
3-trifluoromethylsulfonylbenzoic acid;OC(=O)c1cccc(c1)[S](=O)(=O)C(F)(F)F;1.02;2.78;9.32;0.93;42.11062016;0;non-PFAS
3-[tris(trifluoromethyl)methyl]benzoic acid;FC(F)(F)C(c1cccc(c1)C(=O)O)(C(F)(F)F)C(F)(F)F;1.28;2.78;9.32;0.93;42.11062016;0;non-PFAS
3-[(trifluoromethyl)sulphanyl]benzoic acid;OC(C1=CC=CC(SC(F)(F)F)=C1)=O;0.68;2.78;9.32;0.93;42.11062016;0;non-PFAS
pentabromophenol;Oc1c(Br)c(Br)c(Br)c(Br)c1Br;1.35;2.78;9.32;0.93;42.11062016;0;non-PFAS
pentachlorophenol;Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl;1.46;2.78;9.32;0.93;42.11062016;0;non-PFAS
salicylic acid;OC(=O)c1ccccc1O;-0.11;2.78;9.32;0.93;42.11062016;0;non-PFAS
2-cyanophenol;Oc1ccccc1C#N;-0.17;2.78;9.32;0.93;42.11062016;0;non-PFAS
4-phenylazophenol;Oc1ccccc1N=Nc2cc(ccc2O)c3ccccc3;0.76;2.78;9.32;0.93;42.11062016;0;non-PFAS
3,5-diiodosalicylic acid;OC(=O)c1cc(I)cc(I)c1O;1.35;2.78;9.32;0.93;42.11062016;0;non-PFAS
2,4,6-trinitro-1,3-benzenediol;Oc1c(cc(c(O)c1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O;1.01;2.78;9.32;0.93;42.11062016;0;non-PFAS
3,5-dinitrosalicylic acid;OC(=O)c1cc(cc(c1O)[N+]([O-])=O)[N+]([O-])=O;0.84;2.78;9.32;0.93;42.11062016;0;non-PFAS
2,4-dinitrobenzoic acid;OC(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;-0.36;2.78;9.32;0.93;42.11062016;0;non-PFAS
4-chlorophenol;Oc1ccc(Cl)cc1;-1.28;2.78;9.32;0.93;42.11062016;0;non-PFAS
heptafluorornapht-2-ol;FC1=C(O)C(F)=C(F)C2=C(F)C(F)=C(F)C(F)=C21;1.31;2.78;9.32;0.93;42.11062016;0;non-PFAS
2,4-dinitro-benzenesulfonic acid;O[S](=O)(=O)c1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;0.91;2.78;9.32;0.93;42.11062016;0;non-PFAS
naphthalene-1-sulfonic acid;O=S(C1=CC=CC2=CC=CC=C21)(O)=O;0.47;2.78;9.32;0.93;42.11062016;0;non-PFAS
2-anthraquinonesulfonic acid;O[S](=O)(=O)c1ccc2C(=O)c3ccccc3C(=O)c2c1;1.32;2.78;9.32;0.93;42.11062016;0;non-PFAS
3-nitrobenzenesulphonamide;N[S](=O)(=O)c1cccc(c1)[N+]([O-])=O;0.5;2.78;9.32;0.93;42.11062016;0;non-PFAS
perfluorooctanesulfonic acid;O=S(O)(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)=O;2.34;2.78;9.32;0.93;42.11062016;0;non-PFAS
perfluoro-tert-butanol;OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F;-0.41;2.78;9.32;0.93;42.11062016;0;non-PFAS
myristic acid;CCCCCCCCCCCCCC(O)=O;-0.71;2.78;9.32;0.93;42.11062016;0;non-PFAS
2,3,4,5,6-pentafluoro-N-[(2,3,4,5,6-pentafluorophenyl)sulfonyl]-benzenesulfonamide;FC1=C(S(NS(C2=C(F)C(F)=C(F)C(F)=C2F)(=O)=O)(=O)=O)C(F)=C(F)C(F)=C1F;1.76;2.78;9.32;0.93;42.11062016;0;non-PFAS
4-methyl-N-[(4-nitrophenyl)sulfonyl]-benzenesulfonamide;O=S(NS(C1=CC=C([N+]([O-])=O)C=C1)(=O)=O)(C2=CC=C(C)C=C2)=O;1.85;2.78;9.32;0.93;42.11062016;0;non-PFAS
N-hydroxy-phthalimide;ON1C(=O)c2ccccc2C1=O;-1.46;2.78;9.32;0.93;42.11062016;0;non-PFAS
benzoic acid;OC(=O)c1ccccc1;-0.84;2.78;6.68;0.57;32.18706944;0;non-PFAS
3,5-dinitrobenzoic acid;OC(=O)c1cc(cc(c1)[N+]([O-])=O)[N+]([O-])=O;1.01;2.78;6.68;0.57;32.18706944;0;non-PFAS
3-trifluoromethylbenzoic acid;OC(=O)c1cccc(c1)C(F)(F)F;1.01;2.78;6.68;0.57;32.18706944;0;non-PFAS
pentafluorophenol;Oc1c(F)c(F)c(F)c(F)c1F;1.02;2.78;6.68;0.57;32.18706944;0;non-PFAS
4-tert-butylbenzoic acid;CC(C)(C)c1ccc(cc1)C(O)=O;-0.14;2.78;6.68;0.57;32.18706944;0;non-PFAS
4-(pentafluorophenyl)-2,3,5,6-tetrafluorophenol;Oc1c(F)c(F)c(c(F)c1F)c2c(F)c(F)c(F)c(F)c2F;2.57;2.78;6.68;0.57;32.18706944;0;non-PFAS
pentakis(trifluoromethyl)phenol;Oc1c(c(c(c(c1C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F;2.96;2.78;6.68;0.57;32.18706944;0;non-PFAS
4-phenylphenol;Oc1ccc(cc1)c2ccccc2;-0.48;2.78;6.68;0.57;32.18706944;0;non-PFAS
2-phenylphenol;Oc1ccccc1c2ccccc2;-1.79;2.78;6.68;0.57;32.18706944;0;non-PFAS
3-chlorobenzoic acid;OC(=O)c1cccc(Cl)c1;0.35;2.78;6.68;0.57;32.18706944;0;non-PFAS
4-aminobenzoic acid;Nc1ccc(cc1)C(O)=O;-1.43;2.78;6.68;0.57;32.18706944;0;non-PFAS
4-hydroxybenzoic acid;OC(=O)c1ccc(O)cc1;-0.04;2.78;6.68;0.57;32.18706944;0;non-PFAS
3-aminobenzoic acid;Nc1cccc(c1)C(O)=O;-1.1;2.78;6.68;0.57;32.18706944;0;non-PFAS
pentafluorobenzoic acid;OC(=O)c1c(F)c(F)c(F)c(F)c1F;1.1;2.78;6.68;0.57;32.18706944;0;non-PFAS
2,4-dinitrophenol;Oc1ccc(cc1[N+]([O-])=O)[N+]([O-])=O;1.59;2.78;6.68;0.57;32.18706944;0;non-PFAS
3-dimethylaminobenzoic acid;CN(C)c1cccc(c1)C(O)=O;-0.7;2.78;6.68;0.57;32.18706944;0;non-PFAS
4-isopropylbenzoic acid;CC(C)c1ccc(cc1)C(O)=O;-0.47;2.78;6.68;0.57;32.18706944;0;non-PFAS
2-tert-butylphenol;CC(C)(C)c1ccccc1O;-2.67;2.78;6.68;0.57;32.18706944;0;non-PFAS
2,4,6-tri-tert-butylphenol;CC(C)(C)c1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C;-1.13;2.78;6.68;0.57;32.18706944;0;non-PFAS
2,5-dinitrophenol;Oc1cc(ccc1[N+]([O-])=O)[N+]([O-])=O;1.09;2.78;6.68;0.57;32.18706944;0;non-PFAS
