Compound Filename Area RT Theoretical_amt SMILES IC Molecular_weight area_IC Theoretical_conc_uM logIE_predicted_LOO logIE_predicted logIE model_nr slope name slope_pred conc_pred_uM conc_pred_pg_uL Compound_homolog SMILES_homolog slope_homolog pattern conc_homolog_uM intercept_homolog conc_homolog_withIntercept_uM
"8:2 FTS" cal7_201208072952 11037876 4.79 NA O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 117.82053841787094 528.183 1300488493.3096955 NA 1.8111343383789063 1.8111343383789065 1.727563099745697 model_7 49398640565.54665 "8:2 FTS" 55576075982.369934 0.023400149620535313 12.359561227023203 "6:2 FTS" O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 43405764753.50875 smaller 0.02996119295892763 12380055.312699193 0.029675976113123795
"8:2 FTS" cal7_201208103931 12969887 4.79 NA O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 117.82053841787094 528.183 1528119069.5589447 NA 1.8111343383789063 1.8111343383789065 1.727563099745697 model_7 49398640565.54665 "8:2 FTS" 55576075982.369934 0.02749598712301496 14.52291296659541 "6:2 FTS" O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 43405764753.50875 smaller 0.035205440527007824 12380055.312699193 0.03492022368120399
"8:2 FTS" cal7_201208143247 15596597 4.8 NA O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 117.82053841787094 528.183 1837599456.0265505 NA 1.8111343383789063 1.8111343383789065 1.727563099745697 model_7 49398640565.54665 "8:2 FTS" 55576075982.369934 0.03306457722221125 17.464147590959204 "6:2 FTS" O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 43405764753.50875 smaller 0.04233537794949244 12380055.312699193 0.0420501611036886
"8:2 FTS" cal7_201208162928 18165475 4.79 NA O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 117.82053841787094 528.183 2140266045.116374 NA 1.8111343383789063 1.8111343383789065 1.727563099745697 model_7 49398640565.54665 "8:2 FTS" 55576075982.369934 0.03851056425421827 20.340625359485767 "6:2 FTS" O[S](=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 43405764753.50875 smaller 0.049308336283681385 12380055.312699193 0.049023119437877544
9Cl-PF3ONS 2020071203-solvent_201208164403 4475 5.37 NA O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 152.54540876437423 532.584 682640.7042205747 NA 2.568624973297119 2.568624973297119 2.6298065362145526 model_8 394941544812.8795 9Cl-PF3ONS 315888427241.55615 2.1610184019136837e-6 0.0011509238245647972 11Cl-PF3OUdS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 516924437890.632 bigger 1.3205812188066915e-6 88723501.3804095 -1.7031669277515587e-4
9Cl-PF3ONS 2020071204-cal11 191715 5.37 0.012 O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 152.54540876437423 532.584 29245243.041262005 2.2531656978054168e-5 2.568624973297119 2.568624973297119 2.6298065362145526 model_8 394941544812.8795 9Cl-PF3ONS 315888427241.55615 9.258092579282277e-5 0.04930711978244472 11Cl-PF3OUdS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 516924437890.632 bigger 5.6575470025368676e-5 88723501.3804095 -1.150618039685939e-4
9Cl-PF3ONS 2020071204-cal12 228842 5.36 0.012 O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 152.54540876437423 532.584 34908796.432456926 2.2531656978054168e-5 2.568624973297119 2.568624973297119 2.6298065362145526 model_8 394941544812.8795 9Cl-PF3ONS 315888427241.55615 1.1050989343703491e-4 0.058855801086269796 11Cl-PF3OUdS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 516924437890.632 bigger 6.7531720061265e-5 88723501.3804095 -1.0410555393269757e-4
9Cl-PF3ONS 2020071205-cal21 369581 5.37 0.041 O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 152.54540876437423 532.584 56377884.71654619 7.698316134168508e-5 2.568624973297119 2.568624973297119 2.6298065362145526 model_8 394941544812.8795 9Cl-PF3ONS 315888427241.55615 1.784740429045053e-4 0.09505241966625304 11Cl-PF3OUdS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 516924437890.632 bigger 1.0906407316822252e-4 88723501.3804095 -6.257320082574004e-5
9Cl-PF3ONS 2020071205-cal22 653008 5.36 0.041 O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 152.54540876437423 532.584 99613372.28640649 7.698316134168508e-5 2.568624973297119 2.568624973297119 2.6298065362145526 model_8 394941544812.8795 9Cl-PF3ONS 315888427241.55615 3.1534353175348623e-4 0.1679469195153987 11Cl-PF3OUdS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 516924437890.632 bigger 1.927039330794458e-4 88723501.3804095 2.1066659085483226e-5
9Cl-PF3ONS 2020071206-cal31 795642 5.37 0.144 O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 152.54540876437423 532.584 121371534.12010424 2.7037988373665e-4 2.568624973297119 2.568624973297119 2.6298065362145526 model_8 394941544812.8795 9Cl-PF3ONS 315888427241.55615 3.8422279404143176e-4 0.20463091254176188 11Cl-PF3OUdS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 516924437890.632 bigger 2.3479550437850136e-4 88723501.3804095 6.315823038453878e-5
9Cl-PF3ONS 2020071206-cal32 1275780 5.37 0.144 O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 152.54540876437423 532.584 194614381.59341335 2.7037988373665e-4 2.568624973297119 2.568624973297119 2.6298065362145526 model_8 394941544812.8795 9Cl-PF3ONS 315888427241.55615 6.160858227471373e-4 0.32811745182196134 11Cl-PF3OUdS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 516924437890.632 bigger 3.764851636489834e-4 88723501.3804095 2.0484788965502085e-4
9Cl-PF3ONS 2020071207-cal41 4375050 5.36 0.504 O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 152.54540876437423 532.584 667393790.6145755 9.463295930782751e-4 2.568624973297119 2.568624973297119 2.6298065362145526 model_8 394941544812.8795 9Cl-PF3ONS 315888427241.55615 0.0021127516333614444 1.1252177159021715 11Cl-PF3OUdS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 516924437890.632 bigger 0.0012910857790704392 88723501.3804095 0.0011194485050764766
9Cl-PF3ONS 2020071207-cal42 5561671 5.36 0.504 O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 152.54540876437423 532.584 848407376.107966 9.463295930782751e-4 2.568624973297119 2.568624973297119 2.6298065362145526 model_8 394941544812.8795 9Cl-PF3ONS 315888427241.55615 0.002685781760087079 1.4304043929142167 11Cl-PF3OUdS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 516924437890.632 bigger 0.0016412599481076715 88723501.3804095 0.001469622674113709
9Cl-PF3ONS 2020071208-cal51 6094528 5.36 1.749 O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 152.54540876437423 532.584 929692264.9859241 0.0032839890045513955 2.568624973297119 2.568624973297119 2.6298065362145526 model_8 394941544812.8795 9Cl-PF3ONS 315888427241.55615 0.002943103275749318 1.5674497150116746 11Cl-PF3OUdS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 516924437890.632 bigger 0.0017985070869925156 88723501.3804095 0.001626869812998553
9Cl-PF3ONS 2020071208-cal52 8407402 5.37 1.749 O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 152.54540876437423 532.584 1282510574.7364175 0.0032839890045513955 2.568624973297119 2.568624973297119 2.6298065362145526 model_8 394941544812.8795 9Cl-PF3ONS 315888427241.55615 0.004060011270231489 2.162297042344967 11Cl-PF3OUdS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 516924437890.632 bigger 0.002481040710649791 88723501.3804095 0.0023094034366558285
9Cl-PF3ONS 2020071209-cal61 27695578 5.36 6.274 O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 152.54540876437423 532.584 4224833266.9756103 0.011780301323359322 2.568624973297119 2.568624973297119 2.6298065362145526 model_8 394941544812.8795 9Cl-PF3ONS 315888427241.55615 0.013374447756343192 7.123016883864282 11Cl-PF3OUdS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 516924437890.632 bigger 0.008173019028110792 88723501.3804095 0.008001381754116828
9Cl-PF3ONS 2020071209-cal62 33658778 5.36 6.274 O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 152.54540876437423 532.584 5134492048.519326 0.011780301323359322 2.568624973297119 2.568624973297119 2.6298065362145526 model_8 394941544812.8795 9Cl-PF3ONS 315888427241.55615 0.01625413154054245 8.656690392388258 11Cl-PF3OUdS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 516924437890.632 bigger 0.009932770966432145 88723501.3804095 0.009761133692438183
9Cl-PF3ONS 2020071210-cal71 45416717 5.36 21.688 O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 152.54540876437423 532.584 6928111659.500904 0.040722214711669896 2.568624973297119 2.568624973297119 2.6298065362145526 model_8 394941544812.8795 9Cl-PF3ONS 315888427241.55615 0.021932147752291853 11.680710978506603 11Cl-PF3OUdS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 516924437890.632 bigger 0.013402561673756107 88723501.3804095 0.013230924399762145
9Cl-PF3ONS 2020071210-cal72 108087377 5.36 21.688 O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 152.54540876437423 532.584 16488233106.734022 0.040722214711669896 2.568624973297119 2.568624973297119 2.6298065362145526 model_8 394941544812.8795 9Cl-PF3ONS 315888427241.55615 0.05219638228191774 27.798958061232874 11Cl-PF3OUdS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 516924437890.632 bigger 0.03189679554330242 88723501.3804095 0.03172515826930846
9Cl-PF3ONS 2020071211-cal81 211734324 5.37 74.952 O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 152.54540876437423 532.584 32299099004.028454 0.14073272948492632 2.568624973297119 2.568624973297119 2.6298065362145526 model_8 394941544812.8795 9Cl-PF3ONS 315888427241.55615 0.1022484403308948 54.455883345189264 11Cl-PF3OUdS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 516924437890.632 bigger 0.06248321154215215 88723501.3804095 0.06231157426815819
9Cl-PF3ONS 2020071211-cal82 301286689 5.37 74.952 O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 152.54540876437423 532.584 45959901128.76989 0.14073272948492632 2.568624973297119 2.568624973297119 2.6298065362145526 model_8 394941544812.8795 9Cl-PF3ONS 315888427241.55615 0.1454940959062894 77.48782757415522 11Cl-PF3OUdS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 516924437890.632 bigger 0.08891028893181063 88723501.3804095 0.08873865165781666
9Cl-PF3ONS 2020071212-solvent_201208050354 11814 5.36 NA O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 152.54540876437423 532.584 1802171.459142317 NA 2.568624973297119 2.568624973297119 2.6298065362145526 model_8 394941544812.8795 9Cl-PF3ONS 315888427241.55615 5.705088581052125e-6 0.003038438896851065 11Cl-PF3OUdS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 516924437890.632 bigger 3.486334417649665e-6 88723501.3804095 -1.681509395763129e-4
9Cl-PF3ONS 2020071212-solvent_201208144720 1907 5.36 NA O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 152.54540876437423 532.584 290904.09451366164 NA 2.568624973297119 2.568624973297119 2.6298065362145526 model_8 394941544812.8795 9Cl-PF3ONS 315888427241.55615 9.209077301562894e-7 4.904607225575572e-4 11Cl-PF3OUdS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 516924437890.632 bigger 5.627594154780693e-7 88723501.3804095 -1.7107451457848451e-4
9Cl-PF3ONS 2020071212-solvent_201208185514 12801 5.36 NA O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 152.54540876437423 532.584 1952733.7775927545 NA 2.568624973297119 2.568624973297119 2.6298065362145526 model_8 394941544812.8795 9Cl-PF3ONS 315888427241.55615 6.181719902323367e-6 0.0032922851124589877 11Cl-PF3OUdS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 516924437890.632 bigger 3.777600040657979e-6 88723501.3804095 -1.678596739533046e-4
9Cl-PF3ONS QCN-AL 10181035 5.36 NA O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 152.54540876437423 532.584 1553070145.719401 NA 2.568624973297119 2.568624973297119 2.6298065362145526 model_8 394941544812.8795 9Cl-PF3ONS 315888427241.55615 0.004916514857101069 2.618457148654316 11Cl-PF3OUdS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 516924437890.632 bigger 0.003004443264584041 88723501.3804095 0.0028328059905900786
9Cl-PF3ONS QCN-BL 14130509 5.35 NA O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 152.54540876437423 532.584 2155544271.453669 NA 2.568624973297119 2.568624973297119 2.6298065362145526 model_8 394941544812.8795 9Cl-PF3ONS 315888427241.55615 0.006823751950258532 3.6342211086764897 11Cl-PF3OUdS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 516924437890.632 bigger 0.004169940736889145 88723501.3804095 0.003998303462895182
9Cl-PF3ONS QCN-CL 11500701 5.35 NA O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 152.54540876437423 532.584 1754379135.1218474 NA 2.568624973297119 2.568624973297119 2.6298065362145526 model_8 394941544812.8795 9Cl-PF3ONS 315888427241.55615 0.005553793630370302 2.9578616268371367 11Cl-PF3OUdS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 516924437890.632 bigger 0.003393879272337728 88723501.3804095 0.0032222419983437656
9Cl-PF3ONS cal7_201208072952 59362586 5.37 NA O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 152.54540876437423 532.584 9055489946.680319 NA 2.568624973297119 2.568624973297119 2.6298065362145526 model_8 394941544812.8795 9Cl-PF3ONS 315888427241.55615 0.028666735358923716 15.267444584397026 11Cl-PF3OUdS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 516924437890.632 bigger 0.017518014786904366 88723501.3804095 0.017346377512910405
9Cl-PF3ONS cal7_201208103931 75728710 5.37 NA O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 152.54540876437423 532.584 11552067022.148754 NA 2.568624973297119 2.568624973297119 2.6298065362145526 model_8 394941544812.8795 9Cl-PF3ONS 315888427241.55615 0.03657008622641001 19.476642802806346 11Cl-PF3OUdS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 516924437890.632 bigger 0.02234768986602424 88723501.3804095 0.022176052592030277
9Cl-PF3ONS cal7_201208143247 91176467 5.36 NA O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 152.54540876437423 532.584 13908551428.206478 NA 2.568624973297119 2.568624973297119 2.6298065362145526 model_8 394941544812.8795 9Cl-PF3ONS 315888427241.55615 0.04402994927563704 23.449646505015874 11Cl-PF3OUdS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 516924437890.632 bigger 0.026906353054155997 88723501.3804095 0.026734715780162035
9Cl-PF3ONS cal7_201208162928 103194541 5.37 NA O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 152.54540876437423 532.584 15741853439.096975 NA 2.568624973297119 2.568624973297119 2.6298065362145526 model_8 394941544812.8795 9Cl-PF3ONS 315888427241.55615 0.049833587056544386 26.540571128922632 11Cl-PF3OUdS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 516924437890.632 bigger 0.030452910106810522 88723501.3804095 0.03028127283281656
"7:3 FTA" 2020071204-cal11 28622 5.04 0.012 OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 111.75313692289856 442.122 3198598.2850072025 2.7141829630735408e-5 1.8906199932098389 1.8906199932098389 1.7427157494428465 model_11 51302009558.56057 "7:3 FTA" 70968358180.57016 4.5070766282471504e-5 0.019926777330338867 "5:3 FTA" OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 27197632717.733395 smaller 1.176057606999617e-4 9652950.808433112 -2.3731302611559803e-4
"7:3 FTA" 2020071204-cal12 46076 5.07 0.012 OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 111.75313692289856 442.122 5149137.536859474 2.7141829630735408e-5 1.8906199932098389 1.8906199932098389 1.7427157494428465 model_11 51302009558.56057 "7:3 FTA" 70968358180.57016 7.255539889704274e-5 0.032078338071158334 "5:3 FTA" OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 27197632717.733395 smaller 1.893230043327313e-4 9652950.808433112 -1.6559578248282844e-4
"7:3 FTA" 2020071205-cal21 75017 5.07 0.041 OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 111.75313692289856 442.122 8383385.072545081 9.273458457167931e-5 1.8906199932098389 1.8906199932098389 1.7427157494428465 model_11 51302009558.56057 "7:3 FTA" 70968358180.57016 1.1812849116805832e-4 0.052227204772204286 "5:3 FTA" OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 27197632717.733395 smaller 3.0823951332642816e-4 9652950.808433112 -4.667927348913159e-5
"7:3 FTA" 2020071205-cal22 146112 5.07 0.041 OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 111.75313692289856 442.122 16328474.342078555 9.273458457167931e-5 1.8906199932098389 1.8906199932098389 1.7427157494428465 model_11 51302009558.56057 "7:3 FTA" 70968358180.57016 2.300810496493773e-4 0.101723893833082 "5:3 FTA" OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 27197632717.733395 smaller 6.003638078189087e-4 9652950.808433112 2.4544502100334897e-4
"7:3 FTA" 2020071206-cal31 177124 5.05 0.145 OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 111.75313692289856 442.122 19794162.624331485 3.279637747047195e-4 1.8906199932098389 1.8906199932098389 1.7427157494428465 model_11 51302009558.56057 "7:3 FTA" 70968358180.57016 2.789153241218812e-4 0.12331460093141437 "5:3 FTA" OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 27197632717.733395 smaller 7.277899083998328e-4 9652950.808433112 3.7287112158427313e-4
"7:3 FTA" 2020071206-cal32 283093 5.08 0.145 OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 111.75313692289856 442.122 31636530.790914122 3.279637747047195e-4 1.8906199932098389 1.8906199932098389 1.7427157494428465 model_11 51302009558.56057 "7:3 FTA" 70968358180.57016 4.457836083852878e-4 0.1970907405065202 "5:3 FTA" OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 27197632717.733395 smaller 0.001163208986577956 9652950.808433112 8.082901997623963e-4
"7:3 FTA" 2020071207-cal41 979986 5.05 0.508 OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 111.75313692289856 442.122 109516509.64052367 0.0011490041210344656 1.8906199932098389 1.8906199932098389 1.7427157494428465 model_11 51302009558.56057 "7:3 FTA" 70968358180.57016 0.0015431737812205341 0.68227107850078506 "5:3 FTA" OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 27197632717.733395 smaller 0.004026692719073184 9652950.808433112 0.003671773932257624
"7:3 FTA" 2020071207-cal42 1103497 5.07 0.508 OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 111.75313692289856 442.122 123319251.3350078 0.0011490041210344656 1.8906199932098389 1.8906199932098389 1.7427157494428465 model_11 51302009558.56057 "7:3 FTA" 70968358180.57016 0.0017376652707850068 0.7682600448500088 "5:3 FTA" OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 27197632717.733395 smaller 0.0045341906266202795 9652950.808433112 0.00417927183980472
"7:3 FTA" 2020071208-cal51 1362041 5.05 1.764 OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 111.75313692289856 442.122 152212354.3676017 0.003989848955718105 1.8906199932098389 1.8906199932098389 1.7427157494428465 model_11 51302009558.56057 "7:3 FTA" 70968358180.57016 0.002144791823707071 0.9482596506810177 "5:3 FTA" OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 27197632717.733395 smaller 0.005596529519584116 9652950.808433112 0.005241610732768556
"7:3 FTA" 2020071208-cal52 1692623 5.07 1.764 OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 111.75313692289856 442.122 189155929.87784734 0.003989848955718105 1.8906199932098389 1.8906199932098389 1.7427157494428465 model_11 51302009558.56057 "7:3 FTA" 70968358180.57016 0.0026653558674214163 1.1784124668160914 "5:3 FTA" OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 27197632717.733395 smaller 0.00695486742691815 9652950.808433112 0.00659994864010259
"7:3 FTA" 2020071209-cal61 6260412 5.05 6.327 OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 111.75313692289856 442.122 699620679.4297572 0.014310529672805243 1.8906199932098389 1.8906199932098389 1.7427157494428465 model_11 51302009558.56057 "7:3 FTA" 70968358180.57016 0.009858205788693314 4.358529659708665 "5:3 FTA" OC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 27197632717.733395 smaller 0.025723587294918897 9652950.808433112 0.025368668508103338
