Compound Filename Area RT Theoretical_amt SMILES IC Molecular_weight area_IC Theoretical_conc_uM logIE_predicted_LOO logIE_predicted logIE model_nr slope name slope_pred conc_pred_uM conc_pred_pg_uL Compound_homolog SMILES_homolog slope_homolog pattern conc_homolog_uM intercept_homolog conc_homolog_withIntercept_uM
PFDA 2020071209-cal61 11968405 4.97 6.166 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 111.75313692289856 514.083 1337506802.7137039 0.011994172147299174 2.268279552459717 2.268279552459717 2.09342386245092 model_20 114563958344.31128 PFDA 171961474170.33243 0.007777944502783616 3.9985090438245097 PFNA FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 86118429273.59398 smaller 0.015531017158528415 20933655.5448206 0.015287937300693163
PFDA 2020071209-cal61 11968405 4.97 6.166 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 111.75313692289856 514.083 1337506802.7137039 0.011994172147299174 2.268279552459717 2.268279552459717 2.09342386245092 model_20 114563958344.31128 PFDA 171961474170.33243 0.007777944502783616 3.9985090438245097 PFUnDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 133779798894.0565 bigger 0.009997823391653535 30039048.62929527 0.009773282400579958
PFDA 2020071209-cal62 13000935 4.97 6.166 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 111.75313692289856 514.083 1452895269.180704 0.011994172147299174 2.268279552459717 2.268279552459717 2.09342386245092 model_20 114563958344.31128 PFDA 171961474170.33243 0.008448957978468901 4.343465664445228 PFNA FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 86118429273.59398 smaller 0.01687089838302703 20933655.5448206 0.016627818525191775
PFDA 2020071209-cal62 13000935 4.97 6.166 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 111.75313692289856 514.083 1452895269.180704 0.011994172147299174 2.268279552459717 2.268279552459717 2.09342386245092 model_20 114563958344.31128 PFDA 171961474170.33243 0.008448957978468901 4.343465664445228 PFUnDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 133779798894.0565 bigger 0.010860348731210811 30039048.62929527 0.010635807740137235
PFDA 2020071210-cal71 19255282 4.98 21.392 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 111.75313692289856 514.083 2151838165.835024 0.041611957602177084 2.268279552459717 2.268279552459717 2.09342386245092 model_20 114563958344.31128 PFDA 171961474170.33243 0.012513489874502766 6.432972415154005 PFNA FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 86118429273.59398 smaller 0.024986964857414442 20933655.5448206 0.024743884999579187
PFDA 2020071210-cal71 19255282 4.98 21.392 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 111.75313692289856 514.083 2151838165.835024 0.041611957602177084 2.268279552459717 2.268279552459717 2.09342386245092 model_20 114563958344.31128 PFDA 171961474170.33243 0.012513489874502766 6.432972415154005 PFUnDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 133779798894.0565 bigger 0.016084926002461083 30039048.62929527 0.015860385011387507
PFDA 2020071210-cal72 39646442 4.98 21.392 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 111.75313692289856 514.083 4430614261.331757 0.041611957602177084 2.268279552459717 2.268279552459717 2.09342386245092 model_20 114563958344.31128 PFDA 171961474170.33243 0.025765156310204197 13.245428851418703 PFNA FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 86118429273.59398 smaller 0.05144792234024514 20933655.5448206 0.05120484248240988
PFDA 2020071210-cal72 39646442 4.98 21.392 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 111.75313692289856 514.083 4430614261.331757 0.041611957602177084 2.268279552459717 2.268279552459717 2.09342386245092 model_20 114563958344.31128 PFDA 171961474170.33243 0.025765156310204197 13.245428851418703 PFUnDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 133779798894.0565 bigger 0.03311870923681436 30039048.62929527 0.03289416824574078
PFDA 2020071211-cal81 89946340 4.97 73.577 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 111.75313692289856 514.083 10051785649.733587 0.1431228031271215 2.268279552459717 2.268279552459717 2.09342386245092 model_20 114563958344.31128 PFDA 171961474170.33243 0.05845370713545422 30.05005712531571 PFNA FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 86118429273.59398 smaller 0.11672049449252683 20933655.5448206 0.11647741463469158
PFDA 2020071211-cal81 89946340 4.97 73.577 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 111.75313692289856 514.083 10051785649.733587 0.1431228031271215 2.268279552459717 2.268279552459717 2.09342386245092 model_20 114563958344.31128 PFDA 171961474170.33243 0.05845370713545422 30.05005712531571 PFUnDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 133779798894.0565 bigger 0.07513679743003532 30039048.62929527 0.07491225643896175
PFDA 2020071211-cal82 119755122 4.98 73.577 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 111.75313692289856 514.083 13383010546.084421 0.1431228031271215 2.268279552459717 2.268279552459717 2.09342386245092 model_20 114563958344.31128 PFDA 171961474170.33243 0.07782563280905694 40.00883479137842 PFNA FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 86118429273.59398 smaller 0.15540239945119366 20933655.5448206 0.1551593195933584
PFDA 2020071211-cal82 119755122 4.98 73.577 OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 111.75313692289856 514.083 13383010546.084421 0.1431228031271215 2.268279552459717 2.268279552459717 2.09342386245092 model_20 114563958344.31128 PFDA 171961474170.33243 0.07782563280905694 40.00883479137842 PFUnDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 133779798894.0565 bigger 0.10003760400838063 30039048.62929527 0.09981306301730705
PFDA 2020071212-solvent_201208185514 4371 4.97 NA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 111.75313692289856 514.083 488472.9614899896 NA 2.268279552459717 2.268279552459717 2.09342386245092 model_20 114563958344.31128 PFDA 171961474170.33243 2.8405953359421896e-6 0.0014603017720871685 PFNA FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 86118429273.59398 smaller 5.672107185537897e-6 20933655.5448206 -2.3740775064971608e-4
PFDA 2020071212-solvent_201208185514 4371 4.97 NA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 111.75313692289856 514.083 488472.9614899896 NA 2.268279552459717 2.268279552459717 2.09342386245092 model_20 114563958344.31128 PFDA 171961474170.33243 2.8405953359421896e-6 0.0014603017720871685 PFUnDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 133779798894.0565 bigger 3.651320793783098e-6 30039048.62929527 -2.2088967027979393e-4
PFDA QCN-AL 13043571 4.97 NA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 111.75313692289856 514.083 1457659975.926549 NA 2.268279552459717 2.268279552459717 2.09342386245092 model_20 114563958344.31128 PFDA 171961474170.33243 0.008476665968115032 4.35770987088648 PFNA FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 86118429273.59398 smaller 0.01692622575936256 20933655.5448206 0.016683145901527304
PFDA QCN-AL 13043571 4.97 NA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 111.75313692289856 514.083 1457659975.926549 NA 2.268279552459717 2.268279552459717 2.09342386245092 model_20 114563958344.31128 PFDA 171961474170.33243 0.008476665968115032 4.35770987088648 PFUnDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 133779798894.0565 bigger 0.010895964771788195 30039048.62929527 0.010671423780714617
PFDA QCN-BL 17912259 4.97 NA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 111.75313692289856 514.083 2001751132.625422 NA 2.268279552459717 2.268279552459717 2.09342386245092 model_20 114563958344.31128 PFDA 171961474170.33243 0.011640695349253834 5.9842835872304585 PFNA FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 86118429273.59398 smaller 0.023244166777194205 20933655.5448206 0.02300108691935895
PFDA QCN-BL 17912259 4.97 NA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 111.75313692289856 514.083 2001751132.625422 NA 2.268279552459717 2.268279552459717 2.09342386245092 model_20 114563958344.31128 PFDA 171961474170.33243 0.011640695349253834 5.9842835872304585 PFUnDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 133779798894.0565 bigger 0.014963029913138514 30039048.62929527 0.014738488922064936
PFDA QCN-CL 13026265 4.97 NA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 111.75313692289856 514.083 1455725976.1389613 NA 2.268279552459717 2.268279552459717 2.09342386245092 model_20 114563958344.31128 PFDA 171961474170.33243 0.008465419264183708 4.351928131589353 PFNA FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 86118429273.59398 smaller 0.016903768315538966 20933655.5448206 0.01666068845770371
PFDA QCN-CL 13026265 4.97 NA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 111.75313692289856 514.083 1455725976.1389613 NA 2.268279552459717 2.268279552459717 2.09342386245092 model_20 114563958344.31128 PFDA 171961474170.33243 0.008465419264183708 4.351928131589353 PFUnDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 133779798894.0565 bigger 0.010881508181155112 30039048.62929527 0.010656967190081534
PFDA cal7_201208072952 23888827 4.97 NA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 111.75313692289856 514.083 2669651354.6584363 NA 2.268279552459717 2.268279552459717 2.09342386245092 model_20 114563958344.31128 PFDA 171961474170.33243 0.015524706144436023 7.980987508850103 PFNA FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 86118429273.59398 smaller 0.03099976830948793 20933655.5448206 0.030756688451652674
PFDA cal7_201208072952 23888827 4.97 NA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 111.75313692289856 514.083 2669651354.6584363 NA 2.268279552459717 2.268279552459717 2.09342386245092 model_20 114563958344.31128 PFDA 171961474170.33243 0.015524706144436023 7.980987508850103 PFUnDA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 133779798894.0565 bigger 0.019955564119008718 30039048.62929527 0.019731023127935142
PFDA cal7_201208103931 29708222 4.98 NA OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 111.75313692289856 514.083 3319987000.9018674 NA 2.268279552459717 2.268279552459717 2.09342386245092 model_20 114563958344.31128 PFDA 171961474170.33243 0.019306574434302254 9.925181704909406 PFNA FC(F)(C(F)(F)C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F 86118429273.59398 smaller 0.038551411456361255 20933655.5448206 0.038308331598526
