Compound Filename Area RT Theoretical_amt SMILES IC Molecular_weight area_IC Theoretical_conc_uM logIE_predicted_LOO logIE_predicted logIE model_nr slope name slope_pred conc_pred_uM conc_pred_pg_uL Compound_homolog SMILES_homolog slope_homolog pattern conc_homolog_uM intercept_homolog conc_homolog_withIntercept_uM
11Cl-PF3OUdS 2020071208-cal52 9509490 6.21 1.746 O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 155.79091314057297 632.599 1481492130.6011472 0.0027600423016792626 2.6466434001922607 2.6466434001922607 2.95793630719629 model_14 522307507032.37994 11Cl-PF3OUdS 426700606444.795 0.0034719709984588863 2.1963653816540933 9Cl-PF3ONS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 391215958022.1548 smaller 0.003786890846914914 80353402.74659069 0.0035814968666876552
11Cl-PF3OUdS 2020071209-cal61 30054148 6.22 6.261 O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 155.79091314057297 632.599 4682163160.581924 0.00989726509210416 2.6466434001922607 2.6466434001922607 2.95793630719629 model_14 522307507032.37994 11Cl-PF3OUdS 426700606444.795 0.010972947049672605 6.941475330675841 9Cl-PF3ONS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 391215958022.1548 smaller 0.011968231521672158 80353402.74659069 0.0117628375414449
11Cl-PF3OUdS 2020071209-cal62 36153200 6.21 6.261 O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 155.79091314057297 632.599 5632340040.953763 0.00989726509210416 2.6466434001922607 2.6466434001922607 2.95793630719629 model_14 522307507032.37994 11Cl-PF3OUdS 426700606444.795 0.013199746979226417 8.350146739311652 9Cl-PF3ONS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 391215958022.1548 smaller 0.014397009951814902 80353402.74659069 0.014191615971587641
11Cl-PF3OUdS 2020071210-cal71 44346601 6.21 21.642 O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 155.79091314057297 632.599 6908797464.470646 0.03421124598679416 2.6466434001922607 2.6466434001922607 2.95793630719629 model_14 522307507032.37994 11Cl-PF3OUdS 426700606444.795 0.016191206105924488 10.242540791401726 9Cl-PF3ONS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 391215958022.1548 smaller 0.017659804828512125 80353402.74659069 0.017454410848284866
11Cl-PF3OUdS 2020071210-cal72 108622373 6.22 21.642 O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 155.79091314057297 632.599 16922378677.165918 0.03421124598679416 2.6466434001922607 2.6466434001922607 2.95793630719629 model_14 522307507032.37994 11Cl-PF3OUdS 426700606444.795 0.03965867032193983 25.088035186988815 9Cl-PF3ONS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 391215958022.1548 smaller 0.04325584969161098 80353402.74659069 0.04305045571138372
11Cl-PF3OUdS 2020071211-cal81 207332382 6.21 74.795 O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 155.79091314057297 632.599 32300501115.390095 0.11823445816386051 2.6466434001922607 2.6466434001922607 2.95793630719629 model_14 522307507032.37994 11Cl-PF3OUdS 426700606444.795 0.07569827796710436 47.88665494371226 9Cl-PF3ONS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 391215958022.1548 smaller 0.08256437513103926 80353402.74659069 0.082358981150812
11Cl-PF3OUdS 2020071211-cal82 296147019 6.21 74.795 O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 155.79091314057297 632.599 46137014513.868614 0.11823445816386051 2.6466434001922607 2.6466434001922607 2.95793630719629 model_14 522307507032.37994 11Cl-PF3OUdS 426700606444.795 0.10812502681511342 68.39978383821393 9Cl-PF3ONS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 391215958022.1548 smaller 0.1179323429113693 80353402.74659069 0.11772694893114204
11Cl-PF3OUdS 2020071212-solvent_201208105404 4337 6.2 NA O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 155.79091314057297 632.599 675665.1902906649 NA 2.6466434001922607 2.6466434001922607 2.95793630719629 model_14 522307507032.37994 11Cl-PF3OUdS 426700606444.795 1.5834643309279667e-6 0.0010016979522807009 9Cl-PF3ONS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 391215958022.1548 smaller 1.7270900545739026e-6 80353402.74659069 -2.036668901726852e-4
11Cl-PF3OUdS 2020071212-solvent_201208185514 35287 6.21 NA O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 155.79091314057297 632.599 5497393.951991398 NA 2.6466434001922607 2.6466434001922607 2.95793630719629 model_14 522307507032.37994 11Cl-PF3OUdS 426700606444.795 1.2883492240132617e-5 0.008150084307615654 9Cl-PF3ONS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 391215958022.1548 smaller 1.4052069807643371e-5 80353402.74659069 -1.9134191041961574e-4
11Cl-PF3OUdS cal7_201208072952 59464496 6.21 NA O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 155.79091314057297 632.599 9264028131.283949 NA 2.6466434001922607 2.6466434001922607 2.95793630719629 model_14 522307507032.37994 11Cl-PF3OUdS 426700606444.795 0.021710838914597363 13.734254986535378 9Cl-PF3ONS O[S](=O)(=O)C(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl 391215958022.1548 smaller 0.02368008753558903 80353402.74659069 0.02347469355536177
