Compound,Filename,Area,RT,Theoretical_amt,SMILES,IC,Molecular_weight,area_IC,Theoretical_conc_uM,logIE_predicted_LOO,logIE_predicted,logIE,model_nr,slope,name,slope_pred,conc_pred_uM,conc_pred_pg_uL
EtFOSAA,2020071203-solvent_201208164403,4457,5.34,NA,CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,121.1442078,585.234,539939.7344,NA,0.938588142,0.938588142,0.895112343,model_1,66382438705,EtFOSAA,67577016204,7.99E-06,0.004676014
EtFOSAA,2020071204-cal11,37186,5.36,0.012,CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,121.1442078,585.234,4504868.513,2.05E-05,0.938588142,0.938588142,0.895112343,model_1,66382438705,EtFOSAA,67577016204,6.67E-05,0.039013297
EtFOSAA,2020071204-cal12,45279,5.36,0.012,CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,121.1442078,585.234,5485288.587,2.05E-05,0.938588142,0.938588142,0.895112343,model_1,66382438705,EtFOSAA,67577016204,8.12E-05,0.047503982
EtFOSAA,2020071205-cal21,66706,5.35,0.041,CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,121.1442078,585.234,8081045.529,7.01E-05,0.938588142,0.938588142,0.895112343,model_1,66382438705,EtFOSAA,67577016204,1.20E-04,0.069983892
EtFOSAA,2020071205-cal22,112757,5.36,0.041,CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,121.1442078,585.234,13659857.44,7.01E-05,0.938588142,0.938588142,0.895112343,model_1,66382438705,EtFOSAA,67577016204,2.02E-04,0.11829781
EtFOSAA,2020071206-cal31,154440,5.35,0.145,CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,121.1442078,585.234,18709511.46,2.48E-04,0.938588142,0.938588142,0.895112343,model_1,66382438705,EtFOSAA,67577016204,2.77E-04,0.162029087
EtFOSAA,2020071206-cal32,223870,5.36,0.145,CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,121.1442078,585.234,27120553.81,2.48E-04,0.938588142,0.938588142,0.895112343,model_1,66382438705,EtFOSAA,67577016204,4.01E-04,0.234870835
EtFOSAA,2020071207-cal41,839286,5.35,0.507,CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,121.1442078,585.234,101674637.6,8.66E-04,0.938588142,0.938588142,0.895112343,model_1,66382438705,EtFOSAA,67577016204,0.001504574,0.880527999
EtFOSAA,2020071207-cal42,983804,5.36,0.507,CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,121.1442078,585.234,119182156.3,8.66E-04,0.938588142,0.938588142,0.895112343,model_1,66382438705,EtFOSAA,67577016204,0.001763649,1.032147525
EtFOSAA,2020071208-cal51,1194539,5.34,1.76,CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,121.1442078,585.234,144711480.9,0.003007344,0.938588142,0.938588142,0.895112343,model_1,66382438705,EtFOSAA,67577016204,0.00214143,1.253237914
EtFOSAA,2020071208-cal52,1522039,5.35,1.76,CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,121.1442078,585.234,184386209,0.003007344,0.938588142,0.938588142,0.895112343,model_1,66382438705,EtFOSAA,67577016204,0.002728534,1.596831063
EtFOSAA,2020071209-cal61,5784823,5.35,6.313,CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,121.1442078,585.234,700797799.9,0.010787138,0.938588142,0.938588142,0.895112343,model_1,66382438705,EtFOSAA,67577016204,0.010370357,6.069085654
EtFOSAA,2020071209-cal62,6219328,5.35,6.313,CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,121.1442078,585.234,753435563.9,0.010787138,0.938588142,0.938588142,0.895112343,model_1,66382438705,EtFOSAA,67577016204,0.011149287,6.524941964
EtFOSAA,2020071210-cal71,9885502,5.35,21.824,CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,121.1442078,585.234,1197571309,0.037291066,0.938588142,0.938588142,0.895112343,model_1,66382438705,EtFOSAA,67577016204,0.017721577,10.37126951
EtFOSAA,2020071210-cal72,21215838,5.36,21.824,CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,121.1442078,585.234,2570175888,0.037291066,0.938588142,0.938588142,0.895112343,model_1,66382438705,EtFOSAA,67577016204,0.038033285,22.25837127
EtFOSAA,2020071211-cal81,50579728,5.35,75.424,CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,121.1442078,585.234,6127441082,0.128878363,0.938588142,0.938588142,0.895112343,model_1,66382438705,EtFOSAA,67577016204,0.090673448,53.06518481
EtFOSAA,2020071211-cal82,67988105,5.35,75.424,CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,121.1442078,585.234,8236365123,0.128878363,0.938588142,0.938588142,0.895112343,model_1,66382438705,EtFOSAA,67577016204,0.12188116,71.32899878
EtFOSAA,2020071212-solvent_201208050354,3978,5.35,NA,CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,121.1442078,585.234,481911.6588,NA,0.938588142,0.938588142,0.895112343,model_1,66382438705,EtFOSAA,67577016204,7.13E-06,0.004173476
EtFOSAA,2020071212-solvent_201208105404,2459,5.34,NA,CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,121.1442078,585.234,297893.6071,NA,0.938588142,0.938588142,0.895112343,model_1,66382438705,EtFOSAA,67577016204,4.41E-06,0.002579834
EtFOSAA,2020071212-solvent_201208144720,9792,5.34,NA,CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,121.1442078,585.234,1186244.083,NA,0.938588142,0.938588142,0.895112343,model_1,66382438705,EtFOSAA,67577016204,1.76E-05,0.010273173
EtFOSAA,2020071212-solvent_201208185514,29487,5.36,NA,CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,121.1442078,585.234,3572179.257,NA,0.938588142,0.938588142,0.895112343,model_1,66382438705,EtFOSAA,67577016204,5.29E-05,0.030935973
EtFOSAA,cal7_201208072952,12949688,5.35,NA,CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,121.1442078,585.234,1568779695,NA,0.938588142,0.938588142,0.895112343,model_1,66382438705,EtFOSAA,67577016204,0.023214693,13.58602773
EtFOSAA,cal7_201208103931,15546197,5.35,NA,CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,121.1442078,585.234,1883331721,NA,0.938588142,0.938588142,0.895112343,model_1,66382438705,EtFOSAA,67577016204,0.027869412,16.31012759
EtFOSAA,cal7_201208143247,18213289,5.36,NA,CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,121.1442078,585.234,2206434468,NA,0.938588142,0.938588142,0.895112343,model_1,66382438705,EtFOSAA,67577016204,0.032650664,19.10827885
EtFOSAA,cal7_201208162928,20435269,5.36,NA,CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,121.1442078,585.234,2475614475,NA,0.938588142,0.938588142,0.895112343,model_1,66382438705,EtFOSAA,67577016204,0.036633971,21.43944559
EtFOSAA,QCN-AL,2861885,5.34,NA,CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,121.1442078,585.234,346700791.3,NA,0.938588142,0.938588142,0.895112343,model_1,66382438705,EtFOSAA,67577016204,0.005130454,3.002516274
EtFOSAA,QCN-BL,3859296,5.33,NA,CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,121.1442078,585.234,467531356.8,NA,0.938588142,0.938588142,0.895112343,model_1,66382438705,EtFOSAA,67577016204,0.006918497,4.048939439
EtFOSAA,QCN-CL,3347118,5.34,NA,CCN(CC(O)=O)[S](=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,121.1442078,585.234,405483958.7,NA,0.938588142,0.938588142,0.895112343,model_1,66382438705,EtFOSAA,67577016204,0.006000324,3.511593326
EtFOSA,2020071203-solvent_201208164403,23371,7.84,NA,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,117.8660912,527.198,2754648.417,NA,0.853807032,0.853807032,2.325864849,model_2,2.77601E+11,EtFOSA,64629002262,4.26E-05,0.022470487
EtFOSA,2020071204-cal11,216570,7.85,0.012,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,117.8660912,527.198,25526259.36,2.28E-05,0.853807032,0.853807032,2.325864849,model_2,2.77601E+11,EtFOSA,64629002262,3.95E-04,0.208225292
EtFOSA,2020071204-cal12,246622,7.85,0.012,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,117.8660912,527.198,29068371.13,2.28E-05,0.853807032,0.853807032,2.325864849,model_2,2.77601E+11,EtFOSA,64629002262,4.50E-04,0.237119352
EtFOSA,2020071205-cal21,317359,7.85,0.042,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,117.8660912,527.198,37405864.82,7.97E-05,0.853807032,0.853807032,2.325864849,model_2,2.77601E+11,EtFOSA,64629002262,5.79E-04,0.305130768
EtFOSA,2020071205-cal22,601194,7.85,0.042,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,117.8660912,527.198,70860386.81,7.97E-05,0.853807032,0.853807032,2.325864849,model_2,2.77601E+11,EtFOSA,64629002262,0.001096418,0.578029258
EtFOSA,2020071206-cal31,715727,7.85,0.146,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,117.8660912,527.198,84359943.83,2.77E-04,0.853807032,0.853807032,2.325864849,model_2,2.77601E+11,EtFOSA,64629002262,0.001305295,0.688149161
EtFOSA,2020071206-cal32,1121892,7.86,0.146,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,117.8660912,527.198,132233024.7,2.77E-04,0.853807032,0.853807032,2.325864849,model_2,2.77601E+11,EtFOSA,64629002262,0.002046032,1.078664125
EtFOSA,2020071207-cal41,5575869,7.85,0.51,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,117.8660912,527.198,657205883.9,9.67E-04,0.853807032,0.853807032,2.325864849,model_2,2.77601E+11,EtFOSA,64629002262,0.0101689,5.361023928
EtFOSA,2020071207-cal42,5237980,7.86,0.51,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,117.8660912,527.198,617380228.2,9.67E-04,0.853807032,0.853807032,2.325864849,model_2,2.77601E+11,EtFOSA,64629002262,0.009552681,5.036154205
EtFOSA,2020071208-cal51,6319242,7.85,1.773,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,117.8660912,527.198,744824353.6,0.003363063,0.853807032,0.853807032,2.325864849,model_2,2.77601E+11,EtFOSA,64629002262,0.011524615,6.075753854
EtFOSA,2020071208-cal52,7881432,7.85,1.773,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,117.8660912,527.198,928953582.6,0.003363063,0.853807032,0.853807032,2.325864849,model_2,2.77601E+11,EtFOSA,64629002262,0.014373633,7.577750757
EtFOSA,2020071209-cal61,26357350,7.85,6.36,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,117.8660912,527.198,3106637818,0.012063779,0.853807032,0.853807032,2.325864849,model_2,2.77601E+11,EtFOSA,64629002262,0.048068788,25.34176897
EtFOSA,2020071209-cal62,28928109,7.85,6.36,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,117.8660912,527.198,3409643132,0.012063779,0.853807032,0.853807032,2.325864849,model_2,2.77601E+11,EtFOSA,64629002262,0.052757168,27.81347348
EtFOSA,2020071210-cal71,41853156,7.85,21.983,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,117.8660912,527.198,4933067900,0.041697806,0.853807032,0.853807032,2.325864849,model_2,2.77601E+11,EtFOSA,64629002262,0.076329012,40.24050256
EtFOSA,2020071210-cal72,95276091,7.85,21.983,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,117.8660912,527.198,11229820427,0.041697806,0.853807032,0.853807032,2.325864849,model_2,2.77601E+11,EtFOSA,64629002262,0.173758221,91.60498634
EtFOSA,2020071211-cal81,213380863,7.85,75.974,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,117.8660912,527.198,25150368250,0.144109044,0.853807032,0.853807032,2.325864849,model_2,2.77601E+11,EtFOSA,64629002262,0.389149877,205.1590366
EtFOSA,2020071211-cal82,313384631,7.85,75.974,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,117.8660912,527.198,36937421486,0.144109044,0.853807032,0.853807032,2.325864849,model_2,2.77601E+11,EtFOSA,64629002262,0.571530121,301.3095368
EtFOSA,2020071212-solvent_201208050354,64423,7.84,NA,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,117.8660912,527.198,7593287.191,NA,0.853807032,0.853807032,2.325864849,model_2,2.77601E+11,EtFOSA,64629002262,1.17E-04,0.061940703
EtFOSA,2020071212-solvent_201208074426,12235,7.84,NA,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,117.8660912,527.198,1442091.625,NA,0.853807032,0.853807032,2.325864849,model_2,2.77601E+11,EtFOSA,64629002262,2.23E-05,0.01176357
EtFOSA,2020071212-solvent_201208105404,15140,7.84,NA,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,117.8660912,527.198,1784492.62,NA,0.853807032,0.853807032,2.325864849,model_2,2.77601E+11,EtFOSA,64629002262,2.76E-05,0.014556637
EtFOSA,2020071212-solvent_201208144720,14848,7.85,NA,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,117.8660912,527.198,1750075.722,NA,0.853807032,0.853807032,2.325864849,model_2,2.77601E+11,EtFOSA,64629002262,2.71E-05,0.014275888
EtFOSA,2020071212-solvent_201208185514,137421,7.86,NA,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,117.8660912,527.198,16197276.11,NA,0.853807032,0.853807032,2.325864849,model_2,2.77601E+11,EtFOSA,64629002262,2.51E-04,0.132126
EtFOSA,cal7_201208072952,58584900,7.85,NA,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,117.8660912,527.198,6905173164,NA,0.853807032,0.853807032,2.325864849,model_2,2.77601E+11,EtFOSA,64629002262,0.106843258,56.32755194
EtFOSA,cal7_201208103931,71742138,7.85,NA,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,117.8660912,527.198,8455965378,NA,0.853807032,0.853807032,2.325864849,model_2,2.77601E+11,EtFOSA,64629002262,0.130838557,68.97782542
EtFOSA,cal7_201208143247,84897475,7.85,NA,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,117.8660912,527.198,10006533528,NA,0.853807032,0.853807032,2.325864849,model_2,2.77601E+11,EtFOSA,64629002262,0.154830388,81.62627115
EtFOSA,cal7_201208162928,95349875,7.85,NA,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,117.8660912,527.198,11238517059,NA,0.853807032,0.853807032,2.325864849,model_2,2.77601E+11,EtFOSA,64629002262,0.173892783,91.67592735
EtFOSA,EB-A,7928,7.85,NA,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,117.8660912,527.198,934442.3707,NA,0.853807032,0.853807032,2.325864849,model_2,2.77601E+11,EtFOSA,64629002262,1.45E-05,0.007622524
EtFOSA,QCN-AL,10784824,7.86,NA,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,117.8660912,527.198,1271165049,NA,0.853807032,0.853807032,2.325864849,model_2,2.77601E+11,EtFOSA,64629002262,0.019668647,10.3692715
EtFOSA,QCN-BL,12235001,7.85,NA,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,117.8660912,527.198,1442091743,NA,0.853807032,0.853807032,2.325864849,model_2,2.77601E+11,EtFOSA,64629002262,0.022313384,11.7635714
EtFOSA,QCN-CL,11914948,7.85,NA,CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,117.8660912,527.198,1404368347,NA,0.853807032,0.853807032,2.325864849,model_2,2.77601E+11,EtFOSA,64629002262,0.021729693,11.45585044
MeFOSAA,2020071203-solvent_201208164403,8042,5.12,NA,CN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,119.6764042,571.207,962437.6426,NA,1.900789618,1.900789618,0.867619134,model_3,64582232569,MeFOSAA,1.87036E+11,5.15E-06,0.002939273
MeFOSAA,2020071204-cal11,40578,5.13,0.012,CN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,119.6764042,571.207,4856229.13,2.10E-05,1.900789618,1.900789618,0.867619134,model_3,64582232569,MeFOSAA,1.87036E+11,2.60E-05,0.014830868
MeFOSAA,2020071204-cal12,45848,5.12,0.012,CN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,119.6764042,571.207,5486923.78,2.10E-05,1.900789618,1.900789618,0.867619134,model_3,64582232569,MeFOSAA,1.87036E+11,2.93E-05,0.016757002
MeFOSAA,2020071205-cal21,80038,5.13,0.042,CN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,119.6764042,571.207,9578660.039,7.35E-05,1.900789618,1.900789618,0.867619134,model_3,64582232569,MeFOSAA,1.87036E+11,5.12E-05,0.029253118
MeFOSAA,2020071205-cal22,125019,5.12,0.042,CN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,119.6764042,571.207,14961824.38,7.35E-05,1.900789618,1.900789618,0.867619134,model_3,64582232569,MeFOSAA,1.87036E+11,8.00E-05,0.04569324
MeFOSAA,2020071206-cal31,167790,5.12,0.147,CN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,119.6764042,571.207,20080503.86,2.57E-04,1.900789618,1.900789618,0.867619134,model_3,64582232569,MeFOSAA,1.87036E+11,1.07E-04,0.061325628
MeFOSAA,2020071206-cal32,230096,5.12,0.147,CN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,119.6764042,571.207,27537061.9,2.57E-04,1.900789618,1.900789618,0.867619134,model_3,64582232569,MeFOSAA,1.87036E+11,1.47E-04,0.08409787
MeFOSAA,2020071207-cal41,922252,5.12,0.514,CN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,119.6764042,571.207,110371803.1,9.00E-04,1.900789618,1.900789618,0.867619134,model_3,64582232569,MeFOSAA,1.87036E+11,5.90E-04,0.337074217
MeFOSAA,2020071207-cal42,1025692,5.12,0.514,CN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,119.6764042,571.207,122751130.4,9.00E-04,1.900789618,1.900789618,0.867619134,model_3,64582232569,MeFOSAA,1.87036E+11,6.56E-04,0.37488054
MeFOSAA,2020071208-cal51,1293522,5.11,1.786,CN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,119.6764042,571.207,154804061.7,0.003126712,1.900789618,1.900789618,0.867619134,model_3,64582232569,MeFOSAA,1.87036E+11,8.28E-04,0.472769823
MeFOSAA,2020071208-cal52,1578660,5.12,1.786,CN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,119.6764042,571.207,188928352.3,0.003126712,1.900789618,1.900789618,0.867619134,model_3,64582232569,MeFOSAA,1.87036E+11,0.001010115,0.576985014
MeFOSAA,2020071209-cal61,5803394,5.12,6.406,CN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,119.6764042,571.207,694529326.1,0.011214849,1.900789618,1.900789618,0.867619134,model_3,64582232569,MeFOSAA,1.87036E+11,0.003713338,2.121084571
MeFOSAA,2020071209-cal62,6398525,5.12,6.406,CN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,119.6764042,571.207,765752464.2,0.011214849,1.900789618,1.900789618,0.867619134,model_3,64582232569,MeFOSAA,1.87036E+11,0.004094136,2.338599215
MeFOSAA,2020071210-cal71,10219089,5.12,22.143,CN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,119.6764042,571.207,1222983826,0.038765281,1.900789618,1.900789618,0.867619134,model_3,64582232569,MeFOSAA,1.87036E+11,0.006538748,3.734978533
MeFOSAA,2020071210-cal72,21090709,5.12,22.143,CN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,119.6764042,571.207,2524060215,0.038765281,1.900789618,1.900789618,0.867619134,model_3,64582232569,MeFOSAA,1.87036E+11,0.013495022,7.708450857
MeFOSAA,2020071211-cal81,51840360,5.12,76.525,CN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,119.6764042,571.207,6204067877,0.133970697,1.900789618,1.900789618,0.867619134,model_3,64582232569,MeFOSAA,1.87036E+11,0.033170378,18.94715192
MeFOSAA,2020071211-cal82,68903157,5.12,76.525,CN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,119.6764042,571.207,8246082068,0.133970697,1.900789618,1.900789618,0.867619134,model_3,64582232569,MeFOSAA,1.87036E+11,0.044088115,25.18343976
MeFOSAA,2020071212-solvent_201208050354,4354,5.13,NA,CN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,119.6764042,571.207,521071.0639,NA,1.900789618,1.900789618,0.867619134,model_3,64582232569,MeFOSAA,1.87036E+11,2.79E-06,0.001591345
MeFOSAA,2020071212-solvent_201208105404,3447,5.11,NA,CN(CC(O)=O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,119.6764042,571.207,412524.5653,NA,1.900789618,1.900789618,0.867619134,model_3,64582232569,MeFOSAA,1.87036E+11,2.21E-06,0.001259845
